UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temperature_gap [K],power_proxy,failure_mode,air_temperature_k_z,process_temperature_k_z,rotational_speed_rpm_z,torque_nm_z,tool_wear_min_z,temperature_gap_k_z,power_proxy_z,Type_H,Type_L,Type_M
73,L47252,L,298.9,309.1,1369,44.4,198,0,0,0,0,0,0,10.200000000000045,60783.6,None,-0.5524211743618752,-0.61035545968962,-0.9470142266478546,0.4427063909482209,1.4147311298001333,0.19916212317254572,0.08010264550208793,0,1,0
80,L47259,L,298.8,308.9,1402,37.9,2,0,0,0,0,0,0,10.099999999999966,53135.799999999996,None,-0.6024172079894964,-0.7451572309007539,-0.7629396161497976,-0.20935181343089515,-1.6645623819637518,0.09926639002680764,-0.6702271864466707,0,1,0
83,L47262,L,298.9,308.9,1453,40.8,11,0,0,0,0,0,0,10.0,59282.399999999994,None,-0.5524211743618752,-0.7451572309007539,-0.4784606726528002,0.08156646236901802,-1.5231662513215327,-0.0006293431188168923,-0.06718090580959377,0,1,0
87,H29500,H,299.0,309.0,1436,43.9,20,0,0,0,0,0,0,10.0,63040.4,None,-0.5024251407342256,-0.677756345295187,-0.5732869871517993,0.3925480675344427,-1.3817701206793134,-0.0006293431188168923,0.30151852519846595,1,0,0
89,M14948,M,299.0,309.0,1419,45.2,27,0,0,0,0,0,0,10.0,64138.8,None,-0.5024251407342256,-0.677756345295187,-0.6681133016507984,0.5229597084102664,-1.2717953524020318,-0.0006293431188168923,0.4092831486735199,0,0,1
90,M14949,M,298.9,308.9,1487,39.5,30,0,0,0,0,0,0,10.0,58736.5,None,-0.5524211743618752,-0.7451572309007539,-0.2888080436548019,-0.04884517850680491,-1.2246633088546255,-0.0006293431188168923,-0.12073945274607521,0,0,1
98,M14957,M,298.9,308.9,1750,29.9,50,0,0,0,0,0,0,10.0,52325.0,None,-0.5524211743618752,-0.7451572309007539,1.178210821829714,-1.0118849880513456,-0.9104496852052494,-0.0006293431188168923,-0.7497752169579354,0,0,1
104,M14963,M,298.8,308.8,1441,40.5,63,0,0,0,0,0,0,10.0,58360.5,None,-0.6024172079894964,-0.8125581165062826,-0.5453968946520936,0.05147146832075141,-0.706210829833155,-0.0006293431188168923,-0.15762901795603534,0,0,1
108,M14967,M,298.8,308.8,1497,46.8,72,0,0,0,0,0,0,10.0,70059.59999999999,None,-0.6024172079894964,-0.8125581165062826,-0.23302785865539066,0.6834663433343559,-0.5648146991909357,-0.0006293431188168923,0.9901760680754654,0,0,1
113,M14972,M,298.8,308.7,1498,39.5,89,0,0,0,0,0,0,9.899999999999977,59171.0,None,-0.6024172079894964,-0.8799590021118496,-0.22744984015544953,-0.04884517850680491,-0.29773311908896616,-0.1005250762644982,-0.0781104206085016,0,0,1
115,L47294,L,298.8,308.6,1680,29.4,95,0,0,0,0,0,0,9.800000000000011,49392.0,None,-0.6024172079894964,-0.9473598877173782,0.7877495268338351,-1.0620433114651238,-0.20346903199415334,-0.20042080941012275,-1.0375334477047786,0,1,0
118,L47297,L,298.8,308.6,1599,33.0,101,0,0,0,0,0,0,9.800000000000011,52767.0,None,-0.6024172079894964,-0.9473598877173782,0.3359300283386041,-0.7009033828859209,-0.10920494489934053,-0.20042080941012275,-0.706410355727078,0,1,0
145,M15004,M,298.6,308.4,1391,42.4,169,0,0,0,0,0,0,9.799999999999955,58978.4,None,-0.7024092752447672,-1.0821616589285121,-0.8242978196491499,0.24207309729310825,0.9591213755085379,-0.20042080941017953,-0.09700651172402891,0,0,1
153,M15012,M,298.4,308.2,1584,41.0,191,0,0,0,0,0,0,9.800000000000011,64944.0,None,-0.8024013425000663,-1.216963430139608,0.2522597508394872,0.10162979173452956,1.3047563615228517,-0.20042080941012275,0.48828176012846614,0,0,1
157,M15016,M,298.4,308.1,1495,46.0,203,0,0,0,0,0,0,9.700000000000045,68770.0,None,-0.8024013425000663,-1.2843643157451365,-0.2441838956552729,0.6032130258723112,1.4932845357124773,-0.30031654255574725,0.8636527082489648,0,0,1
183,M15042,M,298.1,308.2,1342,48.1,54,0,0,0,0,0,0,10.099999999999966,64550.200000000004,None,-0.9523894433829583,-1.216963430139608,-1.097620726146265,0.8138779842101795,-0.8476069604753742,0.09926639002680764,0.4496458272037796,0,0,1
198,M15057,M,298.4,308.6,1527,40.9,96,0,0,0,0,0,0,10.200000000000045,62454.299999999996,None,-0.8024013425000663,-0.9473598877173782,-0.06568730365715691,0.0915981270517738,-0.18775835081168454,0.19916212317254572,0.24401593432198232,0,0,1
207,L47386,L,298.5,308.7,1609,35.3,117,0,0,0,0,0,0,10.199999999999989,56797.7,None,-0.7524053088724167,-0.8799590021118496,0.3917102133380153,-0.4701750951825417,0.1421659540201603,0.19916212317248896,-0.310956178887221,0,1,0
208,M15067,M,298.4,308.7,1421,60.7,119,1,0,0,1,0,0,10.300000000000011,86254.7,PWF,-0.8024013425000663,-0.8799590021118496,-0.6569572646509162,2.077867734237389,0.1735873163850979,0.2990578563181703,2.579086167894151,0,0,1
210,L47389,L,298.4,308.6,1477,44.0,124,0,0,0,0,0,0,10.200000000000045,64988.0,None,-0.8024013425000663,-0.9473598877173782,-0.3445882286542132,0.4025797322171985,0.2521407222974419,0.19916212317254572,0.49259862414239763,0,1,0
213,H29626,H,298.4,308.7,1344,52.9,130,0,0,0,0,0,0,10.300000000000011,71097.59999999999,None,-0.8024013425000663,-0.8799590021118496,-1.0864646891463827,1.2953978889824496,0.3464048093922547,0.2990578563181703,1.0920148145859405,1,0,0
214,L47393,L,298.4,308.7,1386,44.9,135,0,0,0,0,0,0,10.300000000000011,62231.4,None,-0.8024013425000663,-0.8799590021118496,-0.8521879121488555,0.492864714361999,0.4249582153045987,0.2990578563181703,0.22214709366958899,0,1,0
220,M15079,M,298.3,308.5,1434,46.2,148,0,0,0,0,0,0,10.199999999999989,66250.8,None,-0.8523973761276875,-1.0147607733229451,-0.5844430241516816,0.6232763552378227,0.6291970706766932,0.19916212317248896,0.6164926213422321,0,0,1
226,L47405,L,298.3,308.5,1362,53.8,164,0,0,0,0,0,0,10.199999999999989,73275.59999999999,None,-0.8523973761276875,-1.0147607733229451,-0.9860603561474425,1.3856828711272502,0.880567969596194,0.19916212317248896,1.30569958327555,0,1,0
230,L47409,L,298.3,308.5,1538,32.2,173,0,0,0,0,0,0,10.199999999999989,49523.600000000006,None,-0.8523973761276875,-1.0147607733229451,-0.004329100157804543,-0.7811567003479657,1.0219641002384132,0.19916212317248896,-1.024622099881292,0,1,0
238,M15097,M,298.0,308.1,1552,36.6,190,0,0,0,0,0,0,10.100000000000023,56803.200000000004,None,-1.0023854770106078,-1.2843643157451365,0.0737631588413712,-0.33976345430671806,1.2890456803403827,0.09926639002686442,-0.31041657088547886,0,0,1
245,M15104,M,298.0,308.2,1395,49.1,206,0,0,0,0,0,0,10.199999999999989,68494.5,None,-1.0023854770106078,-1.216963430139608,-0.8019857456493854,0.9141946310377358,1.5404165792598836,0.19916212317248896,0.8366232528890073,0,0,1
247,L47426,L,297.9,308.1,1585,33.5,212,0,0,0,0,0,0,10.200000000000045,53097.5,None,-1.0523815106382575,-1.2843643157451365,0.2578377693394283,-0.6507450594721428,1.6346806663546964,0.19916212317254572,-0.6739848203497061,0,1,0
249,L47428,L,298.0,308.3,1362,56.8,216,1,0,0,0,1,0,10.300000000000011,77361.59999999999,OSF,-1.0023854770106078,-1.149562544534041,-0.9860603561474425,1.686632811609919,1.6975233910845717,0.2990578563181703,1.706579273296553,0,1,0
254,L47433,L,298.0,308.2,1357,48.2,7,0,0,0,0,0,0,10.199999999999989,65407.4,None,-1.0023854770106078,-1.216963430139608,-1.0139504486471482,0.8239096488929353,-1.5860089760514078,0.19916212317248896,0.5337461870388267,0,1,0
256,L47435,L,298.0,308.2,1489,40.4,11,0,0,0,0,0,0,10.199999999999989,60155.6,None,-1.0023854770106078,-1.216963430139608,-0.2776520066549197,0.04143980363799563,-1.5231662513215327,0.19916212317248896,0.018489222757792807,0,1,0
259,L47438,L,298.1,308.2,1482,37.9,17,0,0,0,0,0,0,10.099999999999966,56167.799999999996,None,-0.9523894433829583,-1.216963430139608,-0.31669813615450754,-0.20935181343089515,-1.42890216422672,0.09926639002680764,-0.3727560116684815,0,1,0
263,M15122,M,298.1,308.2,1736,26.8,27,0,0,0,0,0,0,10.099999999999966,46524.8,None,-0.9523894433829583,-1.216963430139608,1.100118562830538,-1.32286659321677,-1.2717953524020318,0.09926639002680764,-1.3188360045398786,0,0,1
267,H29680,H,298.0,308.1,1440,43.7,37,0,0,0,0,0,0,10.100000000000023,62928.00000000001,None,-1.0023854770106078,-1.2843643157451365,-0.5509749131520348,0.3724847381689319,-1.114688540577344,0.09926639002686442,0.29049089985378695,1,0,0
271,H29684,H,298.0,308.0,1520,39.6,51,0,0,0,0,0,0,10.0,60192.0,None,-1.0023854770106078,-1.3517652013507035,-0.10473343315674478,-0.03881351382404913,-0.8947390040227806,-0.0006293431188168923,0.02206044662386356,1,0,0
273,L47452,L,298.1,308.1,1484,40.4,59,0,0,0,0,0,0,10.0,59953.6,None,-0.9523894433829583,-1.2843643157451365,-0.30554209915462527,0.04143980363799563,-0.7690535545630302,-0.0006293431188168923,-0.0013291074879836482,0,1,0
274,L47453,L,298.1,308.0,1426,46.0,61,0,0,0,0,0,0,9.899999999999977,65596.0,None,-0.9523894433829583,-1.3517652013507035,-0.6290671721512106,0.6032130258723112,-0.7376321921980926,-0.1005250762644982,0.5522498359712693,0,1,0
275,L47454,L,298.1,308.0,1652,28.5,63,0,0,0,0,0,0,9.899999999999977,47082.0,None,-0.9523894433829583,-1.3517652013507035,0.6315650088354837,-1.1523282936099244,-0.706210829833155,-0.1005250762644982,-1.2641688084361826,0,1,0
277,M15136,M,298.0,307.9,1750,26.6,67,0,0,0,0,0,0,9.899999999999977,46550.0,None,-1.0023854770106078,-1.4191660869562706,1.178210821829714,-1.3429299225822813,-0.6433681051032798,-0.1005250762644982,-1.3163636187864454,0,0,1
278,H29691,H,298.0,308.0,1479,50.7,70,0,0,0,0,0,0,10.0,74985.3,None,-1.0023854770106078,-1.3517652013507035,-0.3334321916543309,1.074701265961826,-0.5962360615558734,-0.0006293431188168923,1.4734391833805216,1,0,0
287,L47466,L,298.2,308.3,1589,33.2,94,0,0,0,0,0,0,10.100000000000023,52754.8,None,-0.9023934097553371,-1.149562544534041,0.28014984333919285,-0.6808400535204094,-0.21917971317662216,0.09926639002686442,-0.7076073043854859,0,1,0
290,L47469,L,298.1,308.4,1436,46.7,103,0,0,0,0,0,0,10.299999999999955,67061.2,None,-0.9523894433829583,-1.0821616589285121,-0.5732869871517993,0.6734346786516008,-0.07778358253440293,0.2990578563181135,0.6960014076351881,0,1,0
305,L47484,L,297.8,308.4,1737,27.5,146,0,0,0,0,0,0,10.599999999999966,47767.5,None,-1.1023775442658785,-1.0821616589285121,1.1056965813304793,-1.2526449404374806,0.5977757083117555,0.5987450557551006,-1.1969140293100453,0,1,0
318,L47497,L,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,10.599999999999966,47854.0,None,-1.1023775442658785,-1.0821616589285121,0.8156396193335408,-1.16235995829268,1.116228187333226,0.5987450557551006,-1.188427467100839,0,1,0
320,L47499,L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,10.599999999999966,51745.200000000004,None,-1.1023775442658785,-1.0821616589285121,0.4084442688378387,-0.7911883650307214,1.179070912063101,0.5987450557551006,-0.8066597113960596,0,1,0
323,L47502,L,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,10.699999999999989,57920.0,None,-1.1023775442658785,-1.0147607733229451,-0.5063507651525058,0.0013131449069732513,1.3204670427053204,0.698640788900782,-0.20084671336823598,0,1,0
331,M15190,M,297.6,308.4,1398,41.9,215,0,0,0,0,0,0,10.799999999999955,58576.2,None,-1.2023696115211493,-1.0821616589285121,-0.785251690149562,0.1919147738793301,1.6818127099021027,0.7985365220464065,-0.13646657323319414,0,0,1
334,L47513,L,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,10.699999999999989,51551.1,None,-1.252365645148799,-1.216963430139608,0.6036749163357781,-0.8714416824927665,-1.648851700781283,0.698640788900782,-0.8257029683302444,0,1,0
337,M15196,M,297.6,308.2,1995,20.5,10,0,0,0,0,0,0,10.599999999999966,40897.5,None,-1.2023696115211493,-1.216963430139608,2.5448253543152894,-1.9548614682303749,-1.5388769325040015,0.5987450557551006,-1.870933478757987,0,0,1
338,L47517,L,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,10.699999999999989,48253.4,None,-1.2023696115211493,-1.149562544534041,1.133586673830185,-1.2325816110719694,-1.491744888956595,0.698640788900782,-1.1492421151198333,0,1,0
339,L47518,L,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,10.699999999999989,59706.600000000006,None,-1.252365645148799,-1.216963430139608,0.13512136234072358,-0.17925681938262783,-1.4603235265916574,0.698640788900782,-0.025562412293462067,0,1,0
352,M15211,M,297.6,308.4,1611,31.0,48,0,0,0,0,0,0,10.799999999999955,49941.0,None,-1.2023696115211493,-1.0821616589285121,0.4028662503378976,-0.9015366765410335,-0.941871047570187,0.7985365220464065,-0.983670758076406,0,0,1
354,H29767,H,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,10.800000000000011,50220.0,None,-1.252365645148799,-1.149562544534041,0.7542814158341884,-1.0018533233685898,-0.8476069604753742,0.7985365220464633,-0.9562979158062495,1,0,0
366,L47545,L,297.6,308.4,1353,57.5,88,0,0,0,0,0,0,10.799999999999955,77797.5,None,-1.2023696115211493,-1.0821616589285121,-1.0362625226469127,1.7568544643892088,-0.313443800271435,0.7985365220464065,1.7493456601982071,0,1,0
372,L47551,L,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,10.899999999999977,61112.4,None,-1.252365645148799,-1.0821616589285121,0.3638201208383097,-0.1892884840653836,-0.03065153898699653,0.8984322551920878,0.1123613929516491,0,1,0
373,M15232,M,297.4,308.3,1405,51.7,108,0,0,0,0,0,0,10.900000000000034,72638.5,None,-1.3023616787764485,-1.149562544534041,-0.7462055606499741,1.1750179127893825,0.0007698233779410749,0.8984322551921445,1.243193354564738,0,0,1
384,M15243,M,297.5,308.6,1842,27.0,133,0,0,0,0,0,0,11.100000000000023,49734.0,None,-1.252365645148799,-0.9473598877173782,1.6913885238242974,-1.3028032638512588,0.3935368529396611,1.0982237214834505,-1.0039796410510382,0,0,1
385,L47564,L,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,11.0,45881.6,None,-1.252365645148799,-1.0147607733229451,0.9662461188319512,-1.32286659321677,0.44066889648706753,0.9983279883377691,-1.381940707579896,0,1,0
395,L47574,L,297.5,308.4,1528,39.9,160,0,0,0,0,0,0,10.899999999999977,60967.2,None,-1.252365645148799,-1.0821616589285121,-0.060109285157215794,-0.008718519775782523,0.8177252448663187,0.8984322551920878,0.0981157417056747,0,1,0
401,L47580,L,297.4,308.5,2100,16.9,176,0,0,0,0,0,0,11.100000000000023,35490.0,None,-1.3023616787764485,-1.0147607733229451,3.1305172968091077,-2.3160013968095776,1.0690961437858195,1.0982237214834505,-2.401466255015592,0,1,0
407,L47586,L,297.4,308.6,1439,51.9,188,0,0,0,0,0,0,11.200000000000045,74684.09999999999,None,-1.3023616787764485,-0.9473598877173782,-0.556552931651976,1.1950812421548933,1.2576243179754452,1.1981194546291318,1.4438882869942438,0,1,0
411,M15270,M,297.5,308.6,1472,44.9,198,0,0,0,0,0,0,11.100000000000023,66092.8,None,-1.252365645148799,-0.9473598877173782,-0.37247832115391877,0.492864714361999,1.4147311298001333,1.0982237214834505,0.6009911551103871,0,0,1
413,L47592,L,297.5,308.6,1388,48.2,203,0,0,0,0,0,0,11.100000000000023,66901.6,None,-1.252365645148799,-0.9473598877173782,-0.8410318751489733,0.8239096488929353,1.4932845357124773,1.0982237214834505,0.6803429645301102,0,1,0
414,L47593,L,297.4,308.4,1573,34.5,205,0,0,0,0,0,0,11.0,54268.5,None,-1.3023616787764485,-1.0821616589285121,0.19090154734013484,-0.5504284126445864,1.5247058980774149,0.9983279883377691,-0.5590973712516654,0,1,0
415,L47594,L,297.4,308.4,1588,32.5,207,0,0,0,0,0,0,11.0,51610.0,None,-1.3023616787764485,-1.0821616589285121,0.2745718248392517,-0.7510617062996991,1.5561272604423524,0.9983279883377691,-0.8199242571843223,0,1,0
417,L47596,L,297.4,308.5,1495,37.8,211,0,0,0,0,0,0,11.100000000000023,56510.99999999999,None,-1.3023616787764485,-1.0147607733229451,-0.2441838956552729,-0.21938347811365091,1.6189699851722277,1.0982237214834505,-0.33908447235981604,0,1,0
425,L47604,L,297.3,308.4,1430,45.7,15,0,0,0,0,0,0,11.099999999999966,65351.00000000001,None,-1.3523577124040698,-1.0821616589285121,-0.606755098151446,0.5731180318240445,-1.4603235265916574,1.0982237214833936,0.5282127522573332,0,1,0
429,M15288,M,297.6,308.6,1595,36.9,25,0,0,0,0,0,0,11.0,58855.5,None,-1.2023696115211493,-0.9473598877173782,0.3136179543388396,-0.30966846025845146,-1.3032167147669695,0.9983279883377691,-0.10906429779930592,0,0,1
437,L47616,L,297.3,308.3,1504,36.3,45,0,0,0,0,0,0,11.0,54595.2,None,-1.3523577124040698,-1.149562544534041,-0.19398172915580278,-0.3698584483549854,-0.9890030911175934,0.9983279883377691,-0.5270446559482242,0,1,0
442,H29855,H,297.5,308.5,1393,46.6,56,0,0,0,0,0,0,11.0,64913.8,None,-1.252365645148799,-1.0147607733229451,-0.8131417826492676,0.663403013968845,-0.8161855981104366,0.9983279883377691,0.48531882164617707,1,0,0
448,M15307,M,297.6,308.7,1376,59.9,74,0,0,0,0,0,0,11.099999999999966,82422.4,None,-1.2023696115211493,-0.8799590021118496,-0.9079680971482668,1.9976144167753438,-0.5333933368259982,1.0982237214833936,2.203097123335293,0,0,1
449,L47628,L,297.5,308.6,1552,44.9,77,0,0,0,0,0,0,11.100000000000023,69684.8,None,-1.252365645148799,-0.9473598877173782,0.0737631588413712,0.492864714361999,-0.48626129327859174,1.0982237214834505,0.9534042355204319,0,1,0
455,L47634,L,297.4,308.7,1468,46.6,94,0,0,0,0,0,0,11.300000000000011,68408.8,None,-1.3023616787764485,-0.8799590021118496,-0.3947903951536833,0.663403013968845,-0.21917971317662216,1.2980151877747563,0.8282151791164182,0,1,0
465,L47644,L,297.3,308.6,1511,35.7,120,0,0,0,0,0,0,11.300000000000011,53942.700000000004,None,-1.3523577124040698,-0.9473598877173782,-0.15493559965621492,-0.43004843645151863,0.18929799756756668,1.2980151877747563,-0.5910617870639123,0,1,0
470,M15329,M,297.3,308.8,1586,32.7,131,0,0,0,0,0,0,11.5,51862.200000000004,None,-1.3523577124040698,-0.8125581165062826,0.2634157878393695,-0.7309983769341876,0.36211549057472353,1.4978066540660622,-0.7951807775408327,0,0,1
475,L47654,L,297.4,309.1,1478,49.8,150,0,0,0,0,0,0,11.700000000000045,73604.4,None,-1.3023616787764485,-0.61035545968962,-0.339010210154272,0.9844162838170248,0.6606184330416307,1.6975981203574249,1.3379583307251113,0,1,0
476,L47655,L,297.4,309.1,1380,41.1,152,0,0,0,0,0,0,11.700000000000045,56718.0,None,-1.3023616787764485,-0.61035545968962,-0.8856560231485022,0.11166145641728534,0.6920397954065683,1.6975981203574249,-0.318775589385183,0,1,0
478,H29891,H,297.4,309.0,1468,41.4,156,0,0,0,0,0,0,11.600000000000023,60775.2,None,-1.3023616787764485,-0.677756345295187,-0.3947903951536833,0.14175645046555194,0.7548825201364435,1.5977023872117435,0.07927851691760995,1,0,0
479,L47658,L,297.4,309.0,1833,22.6,161,0,0,0,0,0,0,11.600000000000023,41425.8,None,-1.3023616787764485,-0.677756345295187,1.6411863573248273,-1.7441965098925065,0.8334359260487876,1.5977023872117435,-1.8191016774270774,0,1,0
495,L47674,L,297.6,309.4,1326,49.8,199,0,0,0,0,0,0,11.799999999999955,66034.8,None,-1.2023696115211493,-0.4081528028729957,-1.186869022145323,0.9844162838170248,1.430441810982602,1.7974938535029925,0.5953007434556593,0,1,0
496,H29909,H,297.5,309.3,1459,49.7,201,0,0,0,0,0,0,11.800000000000011,72512.3,None,-1.252365645148799,-0.47555368847852436,-0.44499256165315343,0.9743846191342698,1.4618631733475396,1.7974938535030494,1.2308118036884166,1,0,0
500,L47679,L,297.5,309.1,1515,35.1,213,0,0,0,0,0,0,11.600000000000023,53176.5,None,-1.252365645148799,-0.61035545968962,-0.13262352565645041,-0.49023842454805255,1.6503913475371652,1.5977023872117435,-0.6662340872337836,0,1,0
501,M15360,M,297.5,309.2,1804,27.4,215,0,0,0,0,0,0,11.699999999999989,49429.6,None,-1.252365645148799,-0.5429545740840913,1.4794238208265347,-1.2626766051202365,1.6818127099021027,1.697598120357368,-1.0338444911837827,0,0,1
504,M15363,M,297.6,309.2,1442,48.1,0,0,0,0,0,0,0,11.599999999999966,69360.2,None,-1.2023696115211493,-0.5429545740840913,-0.5398188761521525,0.8138779842101795,-1.6959837443286896,1.5977023872116867,0.9215575523631093,0,0,1
513,L47692,L,297.5,309.2,1426,44.8,24,0,0,0,0,0,0,11.699999999999989,63884.799999999996,None,-1.252365645148799,-0.5429545740840913,-0.6290671721512106,0.4828330496792433,-1.3189273959494383,1.697598120357368,0.3843630700476418,0,1,0
514,L47693,L,297.4,309.2,1428,38.8,26,0,0,0,0,0,0,11.800000000000011,55406.399999999994,None,-1.3023616787764485,-0.5429545740840913,-0.6179111351513282,-0.1190668312860946,-1.2875060335845006,1.7974938535030494,-0.4474573812186509,0,1,0
517,L47696,L,297.5,309.3,1732,29.9,32,0,0,0,0,0,0,11.800000000000011,51786.799999999996,None,-1.252365645148799,-0.47555368847852436,1.0778064888307737,-1.0118849880513456,-1.1932419464896877,1.7974938535030494,-0.8025783126919798,0,1,0
523,M15382,M,297.5,309.5,1448,43.7,46,0,0,0,0,0,0,12.0,63277.600000000006,None,-1.252365645148799,-0.3407519172674287,-0.5063507651525058,0.3724847381689319,-0.9732924099351247,1.9972853197943552,0.32479034665538803,0,0,1
528,M15387,M,297.6,309.6,1592,35.8,57,0,0,0,0,0,0,12.0,56993.6,None,-1.2023696115211493,-0.27335103166186175,0.2968838988390162,-0.42001677176876356,-0.8004749169279678,1.9972853197943552,-0.29173632297064855,0,0,1
534,L47713,L,297.5,309.3,1675,29.8,72,0,0,0,0,0,0,11.800000000000011,49915.0,None,-1.252365645148799,-0.47555368847852436,0.7598594343341296,-1.021916652734101,-0.5648146991909357,1.7974938535030494,-0.9862216322664564,0,1,0
535,L47714,L,297.5,309.3,1623,33.4,74,0,0,0,0,0,0,11.800000000000011,54208.2,None,-1.252365645148799,-0.47555368847852436,0.4698024723371911,-0.6607767241548985,-0.5333933368259982,1.7974938535030494,-0.5650134371616672,0,1,0
540,M15399,M,297.4,309.3,1775,25.8,91,0,0,0,0,0,0,11.900000000000034,45795.0,None,-1.3023616787764485,-0.47555368847852436,1.317661284328242,-1.4231832400443263,-0.26631175672402857,1.8973895866487307,-1.3904370808436792,0,0,1
