UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temperature_gap [K],power_proxy,failure_mode,air_temperature_k_z,process_temperature_k_z,rotational_speed_rpm_z,torque_nm_z,tool_wear_min_z,temperature_gap_k_z,power_proxy_z,Type_H,Type_L,Type_M
55,L47234,L,298.7,309.0,1691,30.1,154,0,0,0,0,0,0,10.300000000000011,50899.100000000006,None,-0.652413241617146,-0.677756345295187,0.8491077303331875,-0.991821658685834,0.723461157771506,0.2990578563181703,-0.8896710441730469,0,1,0
57,L47236,L,298.8,309.1,1477,42.4,158,0,0,0,0,0,0,10.300000000000011,62624.799999999996,None,-0.6024172079894964,-0.61035545968962,-0.3445882286542132,0.24207309729310825,0.7863038825013812,0.2990578563181703,0.2607437823759669,0,1,0
63,L47242,L,298.8,309.0,1829,22.9,172,0,0,0,0,0,0,10.199999999999989,41884.1,None,-0.6024172079894964,-0.677756345295187,1.618874283325063,-1.7141015158442399,1.0062534190559445,0.19916212317248896,-1.7741376143001504,0,1,0
71,M14930,M,298.9,309.0,1924,22.6,193,0,0,0,0,0,0,10.100000000000023,43482.4,None,-0.5524211743618752,-0.677756345295187,2.14878604081947,-1.7441965098925065,1.3361777238877892,0.09926639002686442,-1.617327528994088,0,0,1
86,M14945,M,299.0,309.0,1804,26.8,17,0,0,0,0,0,0,10.0,48347.200000000004,None,-0.5024251407342256,-0.677756345295187,1.4794238208265347,-1.32286659321677,-1.42890216422672,-0.0006293431188168923,-1.1400393459264972,0,0,1
91,L47270,L,298.9,308.9,1753,25.8,33,0,0,0,0,0,0,10.0,45227.4,None,-0.5524211743618752,-0.7451572309007539,1.1949448773295372,-1.4231832400443263,-1.177531265307219,-0.0006293431188168923,-1.4461246266233956,0,1,0
92,L47271,L,298.9,308.9,1830,24.9,35,0,0,0,0,0,0,10.0,45567.0,None,-0.5524211743618752,-0.7451572309007539,1.6244523018250039,-1.5134682221891271,-1.1461099029422814,-0.0006293431188168923,-1.412806285279506,0,1,0
96,M14955,M,299.0,309.0,1351,52.2,44,0,0,0,0,0,0,10.0,70522.2,None,-0.5024251407342256,-0.677756345295187,-1.0474185596467949,1.2251762362031606,-1.0047137723000623,-0.0006293431188168923,1.0355620065492095,0,0,1
97,M14956,M,299.0,309.0,1575,35.3,47,0,0,0,0,0,0,10.0,55597.49999999999,None,-0.5024251407342256,-0.677756345295187,0.20205758434001708,-0.4701750951825417,-0.9575817287526558,-0.0006293431188168923,-0.42870845592178036,0,0,1
100,L47279,L,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,10.0,67621.2,None,-0.6024172079894964,-0.8125581165062826,-0.08799937765692141,0.4427063909482209,-0.8318962792929054,-0.0006293431188168923,0.7509433132670437,0,1,0
101,L47280,L,298.8,308.9,1852,25.0,57,0,0,0,0,0,0,10.099999999999966,46300.0,None,-0.6024172079894964,-0.7451572309007539,1.7471687088237087,-1.5034365575063715,-0.8004749169279678,0.09926639002680764,-1.340891255229238,0,1,0
102,L47281,L,298.8,308.8,1991,20.7,59,0,0,0,0,0,0,10.0,41213.7,None,-0.6024172079894964,-0.8125581165062826,2.522513280315525,-1.9347981388648636,-0.7690535545630302,-0.0006293431188168923,-1.8399109241851432,0,1,0
112,H29525,H,298.7,308.6,1499,43.5,84,0,0,0,0,0,0,9.900000000000034,65206.5,None,-0.652413241617146,-0.9473598877173782,-0.22187182165550842,0.3524214088034203,-0.37628652500131016,-0.10052507626444142,0.5140357783933984,1,0,0
123,L47302,L,299.0,308.8,1310,50.7,112,0,0,0,0,0,0,9.800000000000011,66417.0,None,-0.5024251407342256,-0.8125581165062826,-1.276117318144381,1.074701265961826,0.06361254810781627,-0.20042080941012275,0.6327985940494004,0,1,0
131,L47310,L,298.8,308.4,1473,41.1,128,0,0,0,0,0,0,9.599999999999966,60540.3,None,-0.6024172079894964,-1.0821616589285121,-0.36690030265397766,0.11166145641728534,0.3149834470273171,-0.4002122757014854,0.056232349715962554,0,1,0
135,L47314,L,298.8,308.4,1369,53.0,138,0,0,0,0,0,0,9.599999999999966,72557.0,None,-0.6024172079894964,-1.0821616589285121,-0.9470142266478546,1.3054295536652054,0.4720902588520051,-0.4002122757014854,1.2351973450843876,0,1,0
137,H29550,H,298.7,308.5,1420,45.7,143,0,0,0,0,0,0,9.800000000000011,64894.00000000001,None,-0.652413241617146,-1.0147607733229451,-0.6625352831508573,0.5731180318240445,0.5506436647643491,-0.20042080941012275,0.4833762328399083,1,0,0
147,H29560,H,298.5,308.4,1612,36.1,174,0,0,0,0,0,0,9.899999999999977,58193.200000000004,None,-0.7524053088724167,-1.0821616589285121,0.4084442688378387,-0.38992177772049624,1.037674781420882,-0.1005250762644982,-0.17404291226355176,1,0,0
156,H29569,H,298.4,308.2,1987,19.8,198,0,0,0,0,0,0,9.800000000000011,39342.6,None,-0.8024013425000663,-1.216963430139608,2.5002012063157606,-2.025083121009664,1.4147311298001333,-0.20042080941012275,-2.0234855663775804,1,0,0
164,M15023,M,298.4,308.2,1468,43.8,2,0,0,0,0,0,0,9.800000000000011,64298.399999999994,None,-0.8024013425000663,-1.216963430139608,-0.3947903951536833,0.382516402851687,-1.6645623819637518,-0.20042080941012275,0.42494159177859786,0,0,1
165,M15024,M,298.5,308.3,1440,43.6,5,0,0,0,0,0,0,9.800000000000011,62784.0,None,-0.7524053088724167,-1.149562544534041,-0.5509749131520348,0.3624530734861761,-1.6174303384163455,-0.20042080941012275,0.2763629812627377,0,0,1
167,H29580,H,298.4,308.2,1612,32.6,10,0,0,0,0,0,0,9.800000000000011,52551.200000000004,None,-0.8024013425000663,-1.216963430139608,0.4084442688378387,-0.7410300416169433,-1.5388769325040015,-0.20042080941012275,-0.7275826115044961,1,0,0
171,M15030,M,298.4,308.2,1610,35.0,24,0,0,0,0,0,0,9.800000000000011,56350.0,None,-0.8024013425000663,-1.216963430139608,0.3972882318379565,-0.5002700892308083,-1.3189273959494383,-0.20042080941012275,-0.3548802702289738,0,0,1
173,M15032,M,298.1,308.0,1924,20.8,29,0,0,0,0,0,0,9.899999999999977,40019.200000000004,None,-0.9523894433829583,-1.3517652013507035,2.14878604081947,-1.9247664741821078,-1.2403739900370943,-0.1005250762644982,-1.9571039711088059,0,0,1
176,L47355,L,298.2,308.1,1382,43.5,37,0,0,0,0,0,0,9.900000000000034,60117.0,None,-0.9023934097553371,-1.2843643157451365,-0.87449998614862,0.3524214088034203,-1.114688540577344,-0.10052507626444142,0.014702155691025766,0,1,0
179,L47358,L,298.2,308.2,1436,50.2,43,0,0,0,0,0,0,10.0,72087.2,None,-0.9023934097553371,-1.216963430139608,-0.5732869871517993,1.024542942548048,-1.020424453482531,-0.0006293431188168923,1.1891050106810914,0,1,0
180,L47359,L,298.2,308.3,1304,49.8,45,0,0,0,0,0,0,10.100000000000023,64939.2,None,-0.9023934097553371,-1.149562544534041,-1.3095854291440279,0.9844162838170248,-0.9890030911175934,0.09926639002686442,0.4878108295087642,0,1,0
181,L47360,L,298.2,308.3,1475,49.9,47,0,0,0,0,0,0,10.100000000000023,73602.5,None,-0.9023934097553371,-1.149562544534041,-0.3557442656540954,0.9944479484997806,-0.9575817287526558,0.09926639002686442,1.3377719206881467,0,1,0
183,M15042,M,298.1,308.2,1342,48.1,54,0,0,0,0,0,0,10.099999999999966,64550.200000000004,None,-0.9523894433829583,-1.216963430139608,-1.097620726146265,0.8138779842101795,-0.8476069604753742,0.09926639002680764,0.4496458272037796,0,0,1
184,L47363,L,298.1,308.2,1485,40.7,57,0,0,0,0,0,0,10.099999999999966,60439.50000000001,None,-0.9523894433829583,-1.216963430139608,-0.29996408065468416,0.07153479768626296,-0.8004749169279678,0.09926639002680764,0.04634280670222899,0,1,0
187,L47366,L,298.1,308.3,1301,56.0,63,0,0,0,0,0,0,10.199999999999989,72856.0,None,-0.9523894433829583,-1.149562544534041,-1.326319484643851,1.6063794941478742,-0.706210829833155,0.19916212317248896,1.2645323982699677,0,1,0
201,L47380,L,298.4,308.6,1609,35.0,103,0,0,0,0,0,0,10.200000000000045,56315.0,None,-0.8024013425000663,-0.9473598877173782,0.3917102133380153,-0.5002700892308083,-0.07778358253440293,0.19916212317254572,-0.35831413933096473,0,1,0
205,L47384,L,298.4,308.5,1741,32.8,112,0,0,0,0,0,0,10.100000000000023,57104.799999999996,None,-0.8024013425000663,-1.0147607733229451,1.1280086553302437,-0.7209667122514325,0.06361254810781627,0.09926639002686442,-0.28082643028089466,0,1,0
206,M15065,M,298.5,308.6,1344,53.0,114,0,0,0,0,0,0,10.100000000000023,71232.0,None,-0.7524053088724167,-0.9473598877173782,-1.0864646891463827,1.3054295536652054,0.09503391047275388,0.09926639002686442,1.1052008719375868,0,0,1
211,L47390,L,298.4,308.7,1523,36.1,126,0,0,0,0,0,0,10.300000000000011,54980.3,None,-0.8024013425000663,-0.8799590021118496,-0.08799937765692141,-0.38992177772049624,0.2835620846623795,0.2990578563181703,-0.4892622847717458,0,1,0
213,H29626,H,298.4,308.7,1344,52.9,130,0,0,0,0,0,0,10.300000000000011,71097.59999999999,None,-0.8024013425000663,-0.8799590021118496,-1.0864646891463827,1.2953978889824496,0.3464048093922547,0.2990578563181703,1.0920148145859405,1,0,0
216,L47395,L,298.3,308.6,1548,40.3,140,0,0,0,0,0,0,10.300000000000011,62384.399999999994,None,-0.8523973761276875,-0.9473598877173782,0.05145108484160671,0.03140813895523986,0.5035116212169427,0.2990578563181703,0.23715800717257735,0,1,0
220,M15079,M,298.3,308.5,1434,46.2,148,0,0,0,0,0,0,10.199999999999989,66250.8,None,-0.8523973761276875,-1.0147607733229451,-0.5844430241516816,0.6232763552378227,0.6291970706766932,0.19916212317248896,0.6164926213422321,0,0,1
221,L47400,L,298.3,308.5,1416,52.7,151,0,0,0,0,0,0,10.199999999999989,74623.2,None,-0.8523973761276875,-1.0147607733229451,-0.6848473571506217,1.2753345596169388,0.6763291142240996,0.19916212317248896,1.4379133547567802,0,1,0
226,L47405,L,298.3,308.5,1362,53.8,164,0,0,0,0,0,0,10.199999999999989,73275.59999999999,None,-0.8523973761276875,-1.0147607733229451,-0.9860603561474425,1.3856828711272502,0.880567969596194,0.19916212317248896,1.30569958327555,0,1,0
236,M15095,M,298.1,308.3,1680,33.7,185,0,0,0,0,0,0,10.199999999999989,56616.00000000001,None,-0.9523894433829583,-1.149562544534041,0.7877495268338351,-0.6306817301066312,1.2104922744280389,0.19916212317248896,-0.3287828650538417,0,0,1
252,M15111,M,298.0,308.2,1466,42.6,2,0,0,0,0,0,0,10.199999999999989,62451.6,None,-1.0023854770106078,-1.216963430139608,-0.4059464321535655,0.2621364266586198,-1.6645623819637518,0.19916212317248896,0.24375103584840044,0,0,1
258,L47437,L,298.0,308.0,1615,29.5,15,0,0,0,0,0,0,10.0,47642.5,None,-1.0023854770106078,-1.3517652013507035,0.42517832433766206,-1.0520116467823681,-1.4603235265916574,-0.0006293431188168923,-1.2091778475314416,0,1,0
259,L47438,L,298.1,308.2,1482,37.9,17,0,0,0,0,0,0,10.099999999999966,56167.799999999996,None,-0.9523894433829583,-1.216963430139608,-0.31669813615450754,-0.20935181343089515,-1.42890216422672,0.09926639002680764,-0.3727560116684815,0,1,0
263,M15122,M,298.1,308.2,1736,26.8,27,0,0,0,0,0,0,10.099999999999966,46524.8,None,-0.9523894433829583,-1.216963430139608,1.100118562830538,-1.32286659321677,-1.2717953524020318,0.09926639002680764,-1.3188360045398786,0,0,1
267,H29680,H,298.0,308.1,1440,43.7,37,0,0,0,0,0,0,10.100000000000023,62928.00000000001,None,-1.0023854770106078,-1.2843643157451365,-0.5509749131520348,0.3724847381689319,-1.114688540577344,0.09926639002686442,0.29049089985378695,1,0,0
272,M15131,M,298.1,308.1,1452,40.8,56,0,0,0,0,0,0,10.0,59241.6,None,-0.9523894433829583,-1.2843643157451365,-0.4840386911527413,0.08156646236901802,-0.8161855981104366,-0.0006293431188168923,-0.0711838160770571,0,0,1
273,L47452,L,298.1,308.1,1484,40.4,59,0,0,0,0,0,0,10.0,59953.6,None,-0.9523894433829583,-1.2843643157451365,-0.30554209915462527,0.04143980363799563,-0.7690535545630302,-0.0006293431188168923,-0.0013291074879836482,0,1,0
276,L47455,L,298.0,308.0,1401,54.7,65,0,0,0,0,0,0,10.0,76634.7,None,-1.0023854770106078,-1.3517652013507035,-0.7685176346497387,1.4759678532720513,-0.6747894674682174,-0.0006293431188168923,1.6352627175754897,0,1,0
281,M15140,M,298.1,308.1,1456,43.7,80,0,0,0,0,0,0,10.0,63627.200000000004,None,-0.9523894433829583,-1.2843643157451365,-0.4617266171529768,0.3724847381689319,-0.4391292497311854,-0.0006293431188168923,0.35908979345698916,0,0,1
294,H29707,H,298.1,308.5,1392,44.8,111,0,0,0,0,0,0,10.399999999999977,62361.6,None,-0.9523894433829583,-1.0147607733229451,-0.8187198011492087,0.4828330496792433,0.04790186692534748,0.3989535894637948,0.2349210867289951,1,0,0
297,L47476,L,298.0,308.5,1395,46.2,122,0,0,0,0,0,0,10.5,64449.00000000001,None,-1.0023854770106078,-1.0147607733229451,-0.8019857456493854,0.6232763552378227,0.2207193599325043,0.4988493226094761,0.4397170399717374,0,1,0
306,L47485,L,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,10.599999999999966,40876.799999999996,None,-1.1023775442658785,-1.0821616589285121,3.2922798333074,-2.0852731091061982,0.6291970706766932,0.5987450557551006,-1.8729643670554508,0,1,0
307,L47486,L,297.8,308.4,1374,47.1,150,0,0,0,0,0,0,10.599999999999966,64715.4,None,-1.1023775442658785,-1.0821616589285121,-0.919124134148149,0.7135613373826232,0.6606184330416307,0.5987450557551006,0.4658536893651767,0,1,0
308,M15167,M,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,10.599999999999966,57791.4,None,-1.1023775442658785,-1.0821616589285121,0.2243696583397816,-0.33976345430671806,0.6920397954065683,0.5987450557551006,-0.21346372955440837,0,0,1
316,L47495,L,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,10.5,66827.6,None,-1.0523815106382575,-1.0821616589285121,0.598096897835837,0.06150313300350718,1.0533854626033508,0.4988493226094761,0.6730827841430436,0,1,0
317,L47496,L,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,10.599999999999966,56904.8,None,-1.1023775442658785,-1.0821616589285121,0.9774021558318334,-0.6808400535204094,1.0848068249682883,0.5987450557551006,-0.30044853943512806,0,1,0
318,L47497,L,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,10.599999999999966,47854.0,None,-1.1023775442658785,-1.0821616589285121,0.8156396193335408,-1.16235995829268,1.116228187333226,0.5987450557551006,-1.188427467100839,0,1,0
323,L47502,L,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,10.699999999999989,57920.0,None,-1.1023775442658785,-1.0147607733229451,-0.5063507651525058,0.0013131449069732513,1.3204670427053204,0.698640788900782,-0.20084671336823598,0,1,0
327,L47506,L,297.7,308.5,1501,41.4,201,0,0,0,0,0,0,10.800000000000011,62141.4,None,-1.1523735778935282,-1.0147607733229451,-0.21071578465562615,0.14175645046555194,1.4618631733475396,0.7985365220464633,0.2133171445501836,0,1,0
333,M15192,M,297.6,308.3,1538,40.2,0,0,0,0,0,0,0,10.699999999999989,61827.600000000006,None,-1.2023696115211493,-1.149562544534041,-0.004329100157804543,0.021376474272484798,-1.6959837443286896,0.698640788900782,0.1825300552871907,0,0,1
339,L47518,L,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,10.699999999999989,59706.600000000006,None,-1.252365645148799,-1.216963430139608,0.13512136234072358,-0.17925681938262783,-1.4603235265916574,0.698640788900782,-0.025562412293462067,0,1,0
342,M15201,M,297.4,308.2,1530,32.6,22,0,0,0,0,0,0,10.800000000000011,49878.0,None,-1.3023616787764485,-1.216963430139608,-0.04895324815733354,-0.7410300416169433,-1.3503487583143758,0.7985365220464633,-0.9898517224599898,0,0,1
349,L47528,L,297.6,308.3,1617,31.7,39,0,0,0,0,0,0,10.699999999999989,51258.9,None,-1.2023696115211493,-1.149562544534041,0.43633436133754433,-0.8313150237617443,-1.0832671782124061,0.698640788900782,-0.8543708698045802,0,1,0
351,H29764,H,297.6,308.3,1400,44.3,43,0,0,0,0,0,0,10.699999999999989,62019.99999999999,None,-1.2023696115211493,-1.149562544534041,-0.7740956531496798,0.4326747262654651,-1.020424453482531,0.698640788900782,0.20140652429356265,1,0,0
352,M15211,M,297.6,308.4,1611,31.0,48,0,0,0,0,0,0,10.799999999999955,49941.0,None,-1.2023696115211493,-1.0821616589285121,0.4028662503378976,-0.9015366765410335,-0.941871047570187,0.7985365220464065,-0.983670758076406,0,0,1
355,L47534,L,297.6,308.3,1658,34.3,59,0,0,0,0,0,0,10.699999999999989,56869.399999999994,None,-1.2023696115211493,-1.149562544534041,0.6650331198351305,-0.570491742010098,-0.7690535545630302,0.698640788900782,-0.3039216527554284,0,1,0
359,M15218,M,297.6,308.3,1467,36.7,68,0,0,0,0,0,0,10.699999999999989,53838.9,None,-1.2023696115211493,-1.149562544534041,-0.4003684136536244,-0.32973178962396227,-0.627657423920811,0.698640788900782,-0.6012456617149601,0,0,1
361,M15220,M,297.5,308.3,1521,38.2,74,0,0,0,0,0,0,10.800000000000011,58102.200000000004,None,-1.252365645148799,-1.149562544534041,-0.09915541465680366,-0.17925681938262783,-0.5333933368259982,0.7985365220464633,-0.18297097192872827,0,0,1
374,L47553,L,297.4,308.3,1412,42.0,111,0,0,0,0,0,0,10.900000000000034,59304.0,None,-1.3023616787764485,-1.149562544534041,-0.7071594311503863,0.20194643856208588,0.04790186692534748,0.8984322551921445,-0.06506171802093591,0,1,0
386,M15245,M,297.6,308.6,1414,45.4,138,0,0,0,0,0,0,11.0,64195.6,None,-1.2023696115211493,-0.9473598877173782,-0.696003394150504,0.5430230377757772,0.4720902588520051,0.9983279883377691,0.4148558276733219,0,0,1
389,L47568,L,297.6,308.7,1455,48.2,145,0,0,0,0,0,0,11.099999999999966,70131.0,None,-1.2023696115211493,-0.8799590021118496,-0.4673046356529179,0.8239096488929353,0.5820650271292868,1.0982237214833936,0.9971811610435279,0,1,0
393,M15252,M,297.6,308.5,1490,43.4,154,0,0,0,0,0,0,10.899999999999977,64666.0,None,-1.2023696115211493,-1.0147607733229451,-0.2720739881549785,0.3423897441206646,0.723461157771506,0.8984322551920878,0.4610070284040807,0,0,1
395,L47574,L,297.5,308.4,1528,39.9,160,0,0,0,0,0,0,10.899999999999977,60967.2,None,-1.252365645148799,-1.0821616589285121,-0.060109285157215794,-0.008718519775782523,0.8177252448663187,0.8984322551920878,0.0981157417056747,0,1,0
398,M15257,M,297.4,308.3,1774,28.9,166,0,0,0,0,0,0,10.900000000000034,51268.6,None,-1.3023616787764485,-1.149562544534041,1.312083265828301,-1.112201634878902,0.9119893319611315,0.8984322551921445,-0.8534191975106001,0,0,1
400,L47579,L,297.4,308.4,1392,49.7,174,0,0,0,0,0,0,11.0,69182.40000000001,None,-1.3023616787764485,-1.0821616589285121,-0.8187198011492087,0.9743846191342698,1.037674781420882,0.9983279883377691,0.9041134973249964,0,1,0
402,L47581,L,297.5,308.5,1722,30.4,178,0,0,0,0,0,0,11.0,52348.799999999996,None,-1.252365645148799,-1.0147607733229451,1.0220263038313624,-0.9617266646375675,1.1005175061507573,0.9983279883377691,-0.747440185968582,0,1,0
414,L47593,L,297.4,308.4,1573,34.5,205,0,0,0,0,0,0,11.0,54268.5,None,-1.3023616787764485,-1.0821616589285121,0.19090154734013484,-0.5504284126445864,1.5247058980774149,0.9983279883377691,-0.5590973712516654,0,1,0
415,L47594,L,297.4,308.4,1588,32.5,207,0,0,0,0,0,0,11.0,51610.0,None,-1.3023616787764485,-1.0821616589285121,0.2745718248392517,-0.7510617062996991,1.5561272604423524,0.9983279883377691,-0.8199242571843223,0,1,0
418,L47597,L,297.4,308.4,1394,50.1,213,0,0,0,0,0,0,11.0,69839.40000000001,None,-1.3023616787764485,-1.0821616589285121,-0.8075637641493265,1.014511277865292,1.6503913475371652,0.9983279883377691,0.9685721258966554,0,1,0
421,M15280,M,297.3,308.3,1301,39.6,5,0,0,0,0,0,0,11.0,51519.6,None,-1.3523577124040698,-1.149562544534041,-1.326319484643851,-0.03881351382404913,-1.6174303384163455,0.9983279883377691,-0.8287934505220362,0,0,1
422,M15281,M,297.3,308.3,1657,31.1,8,0,0,0,0,0,0,11.0,51532.700000000004,None,-1.3523577124040698,-1.149562544534041,0.6594551013351894,-0.8915050118582778,-1.570298294868939,0.9983279883377691,-0.8275082023724334,0,0,1
427,L47606,L,297.4,308.5,1501,44.9,20,0,0,0,0,0,0,11.100000000000023,67394.9,None,-1.3023616787764485,-1.0147607733229451,-0.21071578465562615,0.492864714361999,-1.3817701206793134,1.0982237214834505,0.7287408967590275,0,1,0
432,L47611,L,297.5,308.5,1446,41.9,32,0,0,0,0,0,0,11.0,60587.4,None,-1.252365645148799,-1.0147607733229451,-0.5175068021523881,0.1919147738793301,-1.1932419464896877,0.9983279883377691,0.06085335642178455,0,1,0
433,M15292,M,297.6,308.5,1466,39.7,34,0,0,0,0,0,0,10.899999999999977,58200.200000000004,None,-1.2023696115211493,-1.0147607733229451,-0.4059464321535655,-0.028781849141293357,-1.1618205841247502,0.8984322551920878,-0.17335613844315356,0,0,1
436,L47615,L,297.4,308.3,1493,41.2,43,0,0,0,0,0,0,10.900000000000034,61511.600000000006,None,-1.3023616787764485,-1.149562544534041,-0.25533993265515514,0.12169312110004112,-1.020424453482531,0.8984322551921445,0.1515271228235008,0,1,0
440,M15299,M,297.4,308.3,1535,34.6,51,0,0,0,0,0,0,10.900000000000034,53111.0,None,-1.3023616787764485,-1.149562544534041,-0.021063155657627917,-0.5403967479618307,-0.8947390040227806,0.8984322551921445,-0.6726603279817953,0,0,1
444,H29857,H,297.4,308.5,1469,45.1,63,0,0,0,0,0,0,11.100000000000023,66251.90000000001,None,-1.3023616787764485,-1.0147607733229451,-0.38921237665374214,0.5129280437275106,-0.706210829833155,1.0982237214834505,0.6166005429425809,1,0,0
450,L47629,L,297.6,308.7,1622,37.9,79,0,0,0,0,0,0,11.099999999999966,61473.799999999996,None,-1.2023696115211493,-0.8799590021118496,0.46422445383725,-0.20935181343089515,-0.45483993091365416,1.0982237214833936,0.14781854419334958,0,1,0
451,M15310,M,297.6,308.7,1419,41.7,81,0,0,0,0,0,0,11.099999999999966,59172.3,None,-1.2023696115211493,-0.8799590021118496,-0.6681133016507984,0.17185144451381926,-0.42341856854871657,1.0982237214833936,-0.07798287689899878,0,0,1
453,M15312,M,297.4,308.6,1643,31.0,89,0,0,0,0,0,0,11.200000000000045,50933.0,None,-1.3023616787764485,-0.9473598877173782,0.5813628423360135,-0.9015366765410335,-0.29773311908896616,1.1981194546291318,-0.8863450966714048,0,0,1
461,H29874,H,297.3,308.6,1431,42.0,109,0,0,0,0,0,0,11.300000000000011,60102.0,None,-1.3523577124040698,-0.9473598877173782,-0.6011770796515049,0.20194643856208588,0.016480504560409875,1.2980151877747563,0.013230497504458209,1,0,0
472,H29885,H,297.3,308.8,1419,42.4,139,0,0,0,0,0,0,11.5,60165.6,None,-1.3523577124040698,-0.8125581165062826,-0.6681133016507984,0.24207309729310825,0.48780094003447394,1.4978066540660622,0.019470328215504512,1,0,0
474,M15333,M,297.4,309.0,1520,37.0,147,0,0,0,0,0,0,11.600000000000023,56240.0,None,-1.3023616787764485,-0.677756345295187,-0.10473343315674478,-0.29963679557569567,0.6134863894942243,1.5977023872117435,-0.36567243026380253,0,0,1
477,L47656,L,297.4,309.0,1570,37.9,154,0,0,0,0,0,0,11.600000000000023,59503.0,None,-1.3023616787764485,-0.677756345295187,0.17416749184031147,-0.20935181343089515,0.723461157771506,1.5977023872117435,-0.04553771941247296,0,1,0
481,L47660,L,297.4,309.0,1583,32.0,166,0,0,0,0,0,0,11.600000000000023,50656.0,None,-1.3023616787764485,-0.677756345295187,0.24668173233954607,-0.8012200297134773,0.9119893319611315,1.5977023872117435,-0.913521717850019,0,1,0
485,L47664,L,297.4,309.0,1568,33.7,175,0,0,0,0,0,0,11.600000000000023,52841.600000000006,None,-1.3023616787764485,-0.677756345295187,0.1630114548404292,-0.6306817301066312,1.0533854626033508,1.5977023872117435,-0.699091309012548,0,1,0
