UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temperature_gap [K],power_proxy,failure_mode,air_temperature_k_z,process_temperature_k_z,rotational_speed_rpm_z,torque_nm_z,tool_wear_min_z,temperature_gap_k_z,power_proxy_z,Type_H,Type_L,Type_M
195,M15054,M,298.2,308.5,2678,10.7,86,1,0,0,1,0,0,10.300000000000011,28654.6,PWF,-0.9023934097553371,-1.0147607733229451,6.354611989775078,-2.937964607140427,-0.34486516263637257,0.2990578563181703,-3.0720910795798515,0,0,1
196,L47375,L,298.3,308.5,1453,42.9,89,0,0,0,0,0,0,10.199999999999989,62333.7,None,-0.8523973761276875,-1.0147607733229451,-0.4784606726528002,0.2922314207068864,-0.29773311908896616,0.19916212317248896,0.2321838025019793,0,1,0
198,M15057,M,298.4,308.6,1527,40.9,96,0,0,0,0,0,0,10.200000000000045,62454.299999999996,None,-0.8024013425000663,-0.9473598877173782,-0.06568730365715691,0.0915981270517738,-0.18775835081168454,0.19916212317254572,0.24401593432198232,0,0,1
202,L47381,L,298.3,308.5,1575,41.2,105,0,0,0,0,0,0,10.199999999999989,64890.00000000001,None,-0.8523973761276875,-1.0147607733229451,0.20205758434001708,0.12169312110004112,-0.046362220169465326,0.19916212317248896,0.4829837906568236,0,1,0
212,L47391,L,298.5,308.7,1575,33.9,128,0,0,0,0,0,0,10.199999999999989,53392.5,None,-0.7524053088724167,-0.8799590021118496,0.20205758434001708,-0.6106184007411204,0.3149834470273171,0.19916212317248896,-0.6450422093472108,0,1,0
214,L47393,L,298.4,308.7,1386,44.9,135,0,0,0,0,0,0,10.300000000000011,62231.4,None,-0.8024013425000663,-0.8799590021118496,-0.8521879121488555,0.492864714361999,0.4249582153045987,0.2990578563181703,0.22214709366958899,0,1,0
217,L47396,L,298.3,308.6,1499,38.3,142,0,0,0,0,0,0,10.300000000000011,57411.7,None,-0.8523973761276875,-0.9473598877173782,-0.22187182165550842,-0.16922515469987276,0.5349329835818804,0.2990578563181703,-0.2507163037837223,0,1,0
227,L47406,L,298.3,308.4,1329,49.2,166,0,0,0,0,0,0,10.099999999999966,65386.8,None,-0.8523973761276875,-1.0821616589285121,-1.1701349666454997,0.9242262957204916,0.9119893319611315,0.09926639002680764,0.5317251097959408,0,1,0
230,L47409,L,298.3,308.5,1538,32.2,173,0,0,0,0,0,0,10.199999999999989,49523.600000000006,None,-0.8523973761276875,-1.0147607733229451,-0.004329100157804543,-0.7811567003479657,1.0219641002384132,0.19916212317248896,-1.024622099881292,0,1,0
232,L47411,L,298.3,308.4,1408,43.1,177,0,0,0,0,0,0,10.099999999999966,60684.8,None,-0.8523973761276875,-1.0821616589285121,-0.7294715051501508,0.312294750072398,1.0848068249682883,0.09926639002680764,0.07040932357989671,0,1,0
239,L47418,L,297.9,308.1,1393,50.3,193,0,0,0,0,0,0,10.200000000000045,70067.9,None,-1.0523815106382575,-1.2843643157451365,-0.8131417826492676,1.034574607230803,1.3361777238877892,0.19916212317254572,0.9909903856053665,0,1,0
241,M15100,M,298.0,308.1,1339,51.6,197,0,0,0,0,0,0,10.100000000000023,69092.40000000001,None,-1.0023854770106078,-1.2843643157451365,-1.1143547816460884,1.1649862481066267,1.3990204486176645,0.09926639002686442,0.895283548205591,0,0,1
243,L47422,L,298.0,308.2,1348,58.8,202,1,0,0,0,1,0,10.199999999999989,79262.4,OSF,-1.0023854770106078,-1.216963430139608,-1.0641526151466183,1.8872661052650317,1.4775738545300083,0.19916212317248896,1.8930677986983944,0,1,0
244,L47423,L,298.0,308.2,1442,44.1,204,0,0,0,0,0,0,10.199999999999989,63592.200000000004,None,-1.0023854770106078,-1.216963430139608,-0.5398188761521525,0.4126113968999543,1.508995216894946,0.19916212317248896,0.35565592435499815,0,1,0
247,L47426,L,297.9,308.1,1585,33.5,212,0,0,0,0,0,0,10.200000000000045,53097.5,None,-1.0523815106382575,-1.2843643157451365,0.2578377693394283,-0.6507450594721428,1.6346806663546964,0.19916212317254572,-0.6739848203497061,0,1,0
249,L47428,L,298.0,308.3,1362,56.8,216,1,0,0,0,1,0,10.300000000000011,77361.59999999999,OSF,-1.0023854770106078,-1.149562544534041,-0.9860603561474425,1.686632811609919,1.6975233910845717,0.2990578563181703,1.706579273296553,0,1,0
250,L47429,L,298.0,308.3,1405,56.2,218,1,0,0,0,1,0,10.300000000000011,78961.0,OSF,-1.0023854770106078,-1.149562544534041,-0.7462055606499741,1.6264428235133859,1.7289447534495093,0.2990578563181703,1.8634972802029641,0,1,0
255,L47434,L,298.0,308.2,1514,37.9,9,0,0,0,0,0,0,10.199999999999989,57380.6,None,-1.0023854770106078,-1.216963430139608,-0.13820154415639155,-0.20935181343089515,-1.5545876136864702,0.19916212317248896,-0.25376754175720556,0,1,0
266,L47445,L,298.0,308.1,1454,37.1,35,0,0,0,0,0,0,10.100000000000023,53943.4,None,-1.0023854770106078,-1.2843643157451365,-0.472882654152859,-0.28960513089293993,-1.1461099029422814,0.09926639002686442,-0.5909931096818728,0,1,0
269,H29682,H,297.9,308.0,1800,24.8,44,0,0,0,0,0,0,10.100000000000023,44640.0,None,-1.0523815106382575,-1.3517652013507035,1.4571117468267702,-1.5234998868718825,-1.0047137723000623,0.09926639002686442,-1.5037547612093811,1,0,0
274,L47453,L,298.1,308.0,1426,46.0,61,0,0,0,0,0,0,9.899999999999977,65596.0,None,-0.9523894433829583,-1.3517652013507035,-0.6290671721512106,0.6032130258723112,-0.7376321921980926,-0.1005250762644982,0.5522498359712693,0,1,0
279,M15138,M,298.0,308.0,1620,29.4,75,0,0,0,0,0,0,10.0,47628.0,None,-1.0023854770106078,-1.3517652013507035,0.4530684168373677,-1.0620433114651238,-0.5176826556435293,-0.0006293431188168923,-1.2106004504451235,0,0,1
287,L47466,L,298.2,308.3,1589,33.2,94,0,0,0,0,0,0,10.100000000000023,52754.8,None,-0.9023934097553371,-1.149562544534041,0.28014984333919285,-0.6808400535204094,-0.21917971317662216,0.09926639002686442,-0.7076073043854859,0,1,0
293,L47472,L,298.1,308.4,1335,40.2,109,0,0,0,0,0,0,10.299999999999955,53667.00000000001,None,-0.9523894433829583,-1.0821616589285121,-1.1366668556458528,0.021376474272484798,0.016480504560409875,0.2990578563181135,-0.6181108645330238,0,1,0
304,M15163,M,297.8,308.4,1479,43.5,143,0,0,0,0,0,0,10.599999999999966,64336.5,None,-1.1023775442658785,-1.0821616589285121,-0.3334321916543309,0.3524214088034203,0.5506436647643491,0.5987450557551006,0.42867960357248003,0,0,1
312,M15171,M,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,10.600000000000023,64077.3,None,-1.0023854770106078,-0.9473598877173782,-0.4784606726528002,0.4126113968999543,0.8962786507786628,0.5987450557551575,0.40324935010859286,0,0,1
313,L47492,L,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,10.700000000000045,52848.0,None,-1.0523815106382575,-0.9473598877173782,-0.3947903951536833,-0.399953442403252,0.9434106943260692,0.6986407889008387,-0.6984634015196132,0,1,0
314,L47493,L,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,10.600000000000023,66700.4,None,-1.0023854770106078,-0.9473598877173782,-1.2593832626445576,1.0847329306445812,0.9748320566910068,0.5987450557551575,0.6606031227209496,0,1,0
315,M15174,M,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,10.600000000000023,68900.0,None,-1.0523815106382575,-1.0147607733229451,-1.3318975031437923,1.3054295536652054,1.0062534190559445,0.5987450557551575,0.8764070791992169,0,0,1
322,L47501,L,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,10.599999999999966,49335.0,None,-1.1023775442658785,-1.0821616589285121,-0.11588947015662704,-0.7510617062996991,1.2890456803403827,0.5987450557551006,-1.0431257488137353,0,1,0
324,L47503,L,297.8,308.5,1561,46.3,194,0,0,0,0,0,0,10.699999999999989,72274.29999999999,None,-1.1023775442658785,-1.0147607733229451,0.12396532534084133,0.6333080199205777,1.351888405070258,0.698640788900782,1.2074614937948767,0,1,0
328,L47507,L,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,10.800000000000011,77849.1,OSF,-1.1523735778935282,-1.0147607733229451,-0.9247021526480902,1.676601146927164,1.4932845357124773,0.7985365220464633,1.75440816436,0,1,0
353,M15212,M,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,10.799999999999955,69322.0,None,-1.2023696115211493,-1.0821616589285121,-0.1772476736559794,0.6032130258723112,-0.8947390040227806,0.7985365220464065,0.9178097295146509,0,0,1
354,H29767,H,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,10.800000000000011,50220.0,None,-1.252365645148799,-1.149562544534041,0.7542814158341884,-1.0018533233685898,-0.8476069604753742,0.7985365220464633,-0.9562979158062495,1,0,0
358,L47537,L,297.6,308.4,1517,34.2,66,0,0,0,0,0,0,10.799999999999955,51881.4,None,-1.2023696115211493,-1.0821616589285121,-0.12146748865656816,-0.5805234066928531,-0.6590787862857486,0.7985365220464065,-0.7932970550620265,0,1,0
363,H29776,H,297.6,308.3,1640,30.9,79,0,0,0,0,0,0,10.699999999999989,50676.0,None,-1.2023696115211493,-1.149562544534041,0.5646287868361902,-0.9115683412237894,-0.45483993091365416,0.698640788900782,-0.9115595069345956,1,0,0
375,L47554,L,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,10.900000000000034,61533.0,None,-1.3023616787764485,-1.149562544534041,-0.6011770796515049,0.3022630853896422,0.07932322929028508,0.8984322551921445,0.1536266885030033,0,1,0
376,L47555,L,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,10.800000000000011,57334.2,None,-1.3023616787764485,-1.216963430139608,-0.032219192657510165,-0.2595101368446733,0.11074459165522269,0.7985365220464633,-0.258319871080988,0,1,0
385,L47564,L,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,11.0,45881.6,None,-1.252365645148799,-1.0147607733229451,0.9662461188319512,-1.32286659321677,0.44066889648706753,0.9983279883377691,-1.381940707579896,0,1,0
387,L47566,L,297.6,308.7,1319,50.9,141,0,0,0,0,0,0,11.099999999999966,67137.09999999999,None,-1.2023696115211493,-0.8799590021118496,-1.225915151644911,1.0947645953273368,0.5192223023994115,1.0982237214833936,0.7034479980592194,0,1,0
388,L47567,L,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,11.0,75439.59999999999,None,-1.1523735778935282,-0.8799590021118496,-1.6163764466407897,2.0477727401891217,0.5506436647643491,0.9983279883377691,1.5180108043243632,0,1,0
407,L47586,L,297.4,308.6,1439,51.9,188,0,0,0,0,0,0,11.200000000000045,74684.09999999999,None,-1.3023616787764485,-0.9473598877173782,-0.556552931651976,1.1950812421548933,1.2576243179754452,1.1981194546291318,1.4438882869942438,0,1,0
412,L47591,L,297.5,308.7,1429,44.3,201,0,0,0,0,0,0,11.199999999999989,63304.7,None,-1.252365645148799,-0.8799590021118496,-0.6123331166513871,0.4326747262654651,1.4618631733475396,1.198119454629075,0.32744914244578593,0,1,0
413,L47592,L,297.5,308.6,1388,48.2,203,0,0,0,0,0,0,11.100000000000023,66901.6,None,-1.252365645148799,-0.9473598877173782,-0.8410318751489733,0.8239096488929353,1.4932845357124773,1.0982237214834505,0.6803429645301102,0,1,0
417,L47596,L,297.4,308.5,1495,37.8,211,0,0,0,0,0,0,11.100000000000023,56510.99999999999,None,-1.3023616787764485,-1.0147607733229451,-0.2441838956552729,-0.21938347811365091,1.6189699851722277,1.0982237214834505,-0.33908447235981604,0,1,0
445,L47624,L,297.4,308.4,1582,37.2,68,0,0,0,0,0,0,11.0,58850.4,None,-1.3023616787764485,-1.0821616589285121,0.24110371383960497,-0.27957346621018414,-0.627657423920811,0.9983279883377691,-0.10956466158273874,0,1,0
465,L47644,L,297.3,308.6,1511,35.7,120,0,0,0,0,0,0,11.300000000000011,53942.700000000004,None,-1.3523577124040698,-0.9473598877173782,-0.15493559965621492,-0.43004843645151863,0.18929799756756668,1.2980151877747563,-0.5910617870639123,0,1,0
470,M15329,M,297.3,308.8,1586,32.7,131,0,0,0,0,0,0,11.5,51862.200000000004,None,-1.3523577124040698,-0.8125581165062826,0.2634157878393695,-0.7309983769341876,0.36211549057472353,1.4978066540660622,-0.7951807775408327,0,0,1
486,M15345,M,297.4,309.0,1685,30.7,177,0,0,0,0,0,0,11.600000000000023,51729.5,None,-1.3023616787764485,-0.677756345295187,0.8156396193335408,-0.9316316705893005,1.0848068249682883,1.5977023872117435,-0.8082000469646674,0,0,1
491,L47670,L,297.4,309.2,1459,37.9,191,0,0,0,0,0,0,11.800000000000011,55296.1,None,-1.3023616787764485,-0.5429545740840913,-0.44499256165315343,-0.20935181343089515,1.3047563615228517,1.7974938535030494,-0.4582789744172106,0,1,0
502,M15361,M,297.6,309.3,1464,46.2,218,0,0,0,0,0,0,11.699999999999989,67636.8,None,-1.2023696115211493,-0.47555368847852436,-0.4171024691534478,0.6232763552378227,1.7289447534495093,1.697598120357368,0.7524738377810746,0,0,1
503,L47682,L,297.6,309.2,1390,43.3,221,0,0,0,0,0,0,11.599999999999966,60186.99999999999,None,-1.2023696115211493,-0.5429545740840913,-0.829875838149091,0.3323580794379088,1.7760767969969156,1.5977023872116867,0.021569893895006992,0,1,0
504,M15363,M,297.6,309.2,1442,48.1,0,0,0,0,0,0,0,11.599999999999966,69360.2,None,-1.2023696115211493,-0.5429545740840913,-0.5398188761521525,0.8138779842101795,-1.6959837443286896,1.5977023872116867,0.9215575523631093,0,0,1
511,L47690,L,297.5,309.3,1564,37.5,20,0,0,0,0,0,0,11.800000000000011,58650.0,None,-1.252365645148799,-0.47555368847852436,0.14069938084066472,-0.24947847216191754,-1.3817701206793134,1.7974938535030494,-0.12922601495528147,0,1,0
512,L47691,L,297.5,309.3,1479,39.4,22,0,0,0,0,0,0,11.800000000000011,58272.6,None,-1.252365645148799,-0.47555368847852436,-0.3334321916543309,-0.05887684318956068,-1.3503487583143758,1.7974938535030494,-0.1662529349293214,0,1,0
514,L47693,L,297.4,309.2,1428,38.8,26,0,0,0,0,0,0,11.800000000000011,55406.399999999994,None,-1.3023616787764485,-0.5429545740840913,-0.6179111351513282,-0.1190668312860946,-1.2875060335845006,1.7974938535030494,-0.4474573812186509,0,1,0
516,L47695,L,297.5,309.2,1715,28.0,30,0,0,0,0,0,0,11.699999999999989,48020.0,None,-1.252365645148799,-0.5429545740840913,0.9829801743317745,-1.2024866170237025,-1.2246633088546255,1.697598120357368,-1.1721411165028246,0,1,0
520,M15379,M,297.7,309.5,2027,19.8,39,0,0,0,0,0,0,11.800000000000011,40134.6,None,-1.1523735778935282,-0.3407519172674287,2.7233219463134057,-2.025083121009664,-1.0832671782124061,1.7974938535030494,-1.9457820141268132,0,0,1
523,M15382,M,297.5,309.5,1448,43.7,46,0,0,0,0,0,0,12.0,63277.600000000006,None,-1.252365645148799,-0.3407519172674287,-0.5063507651525058,0.3724847381689319,-0.9732924099351247,1.9972853197943552,0.32479034665538803,0,0,1
525,L47704,L,297.4,309.4,1620,35.4,51,0,0,0,0,0,0,12.0,57348.0,None,-1.3023616787764485,-0.4081528028729957,0.4530684168373677,-0.46014343049978595,-0.8947390040227806,1.9972853197943552,-0.25696594554934554,0,1,0
526,L47705,L,297.4,309.4,1466,45.5,53,0,0,0,0,0,0,12.0,66703.0,None,-1.3023616787764485,-0.4081528028729957,-0.4059464321535655,0.5530547024585329,-0.863317641657843,1.9972853197943552,0.6608582101399552,0,1,0
532,L47711,L,297.6,309.5,1549,34.9,68,0,0,0,0,0,0,11.899999999999977,54060.1,None,-1.2023696115211493,-0.3407519172674287,0.05702910334154783,-0.5103017539135641,-0.627657423920811,1.8973895866486739,-0.5795436089903774,0,1,0
536,H29949,H,297.4,309.3,1365,52.4,76,0,0,0,0,0,0,11.900000000000034,71526.0,None,-1.3023616787764485,-0.47555368847852436,-0.9693263006476192,1.2452395655686714,-0.5019719744610606,1.8973895866487307,1.134045372394311,1,0,0
549,L47728,L,297.4,309.3,1332,53.2,115,0,0,0,0,0,0,11.900000000000034,70862.40000000001,None,-1.3023616787764485,-0.47555368847852436,-1.1534009111456762,1.3254928830307169,0.11074459165522269,1.8973895866487307,1.068939214220563,0,1,0
553,M15412,M,297.4,309.3,1622,35.0,123,0,0,0,0,0,0,11.900000000000034,56770.0,None,-1.3023616787764485,-0.47555368847852436,0.46422445383725,-0.5002700892308083,0.2364300411149731,1.8973895866487307,-0.31367384100508217,0,0,1
555,H29968,H,297.5,309.4,1368,45.3,129,0,0,0,0,0,0,11.899999999999977,61970.399999999994,None,-1.252365645148799,-0.4081528028729957,-0.9525922451477957,0.5329913730930215,0.3306941282097859,1.8973895866486739,0.19654024122331273,1,0,0
558,M15417,M,297.5,309.4,1433,48.3,139,0,0,0,0,0,0,11.899999999999977,69213.9,None,-1.252365645148799,-0.4081528028729957,-0.5900210426516227,0.8339413135756903,0.48780094003447394,1.8973895866486739,0.9072039795167868,0,0,1
561,L47740,L,297.5,309.4,1318,58.2,146,0,0,0,0,0,0,11.899999999999977,76707.6,None,-1.252365645148799,-0.4081528028729957,-1.231493170144852,1.8270761171684984,0.5977757083117555,1.8973895866486739,1.642414976362209,0,1,0
562,M15421,M,297.5,309.4,1678,34.4,148,0,0,0,0,0,0,11.899999999999977,57723.2,None,-1.252365645148799,-0.4081528028729957,0.7765934898339529,-0.5604600773273423,0.6291970706766932,1.8973895866486739,-0.22015486877600263,0,0,1
565,H29978,H,297.6,309.6,1669,32.1,155,0,0,0,0,0,0,12.0,53574.9,None,-1.2023696115211493,-0.27335103166186175,0.7263913233344829,-0.7911883650307214,0.7391718389539748,1.9972853197943552,-0.6271468457985491,1,0,0
570,M15429,M,297.7,309.6,1596,35.2,173,0,0,0,0,0,0,11.900000000000034,56179.200000000004,None,-1.1523735778935282,-0.27335103166186175,0.3191959728387807,-0.48020675986529676,1.0219641002384132,1.8973895866487307,-0.3716375514466893,0,0,1
575,M15434,M,297.9,310.0,1439,41.7,185,0,0,0,0,0,0,12.100000000000023,60006.3,None,-1.0523815106382575,-0.003747489239670474,-0.556552931651976,0.17185144451381926,1.2104922744280389,2.0971810529400363,0.0038413182741574695,0,0,1
578,L47757,L,297.7,309.7,1591,37.7,196,0,0,0,0,0,0,12.0,59980.700000000004,None,-1.1523735778935282,-0.20595014605633308,0.29130588033907506,-0.22941514279640599,1.3833097674351955,1.9972853197943552,0.0013296883024156456,0,1,0
