UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temperature_gap [K],power_proxy,failure_mode,air_temperature_k_z,process_temperature_k_z,rotational_speed_rpm_z,torque_nm_z,tool_wear_min_z,temperature_gap_k_z,power_proxy_z,Type_H,Type_L,Type_M
60,L47239,L,298.8,309.1,1378,54.4,165,0,0,0,0,0,0,10.300000000000011,74963.2,None,-0.6024172079894964,-0.61035545968962,-0.8968120601483845,1.445872859223784,0.8962786507786628,0.2990578563181703,1.471270940318978,0,1,0
62,M14921,M,298.8,309.0,1592,38.2,169,0,0,0,0,0,0,10.199999999999989,60814.4,None,-0.6024172079894964,-0.677756345295187,0.2968838988390162,-0.17925681938262783,0.9591213755085379,0.19916212317248896,0.08312445031184026,0,0,1
69,L47248,L,298.8,308.9,1527,32.4,189,0,0,0,0,0,0,10.099999999999966,49474.799999999996,None,-0.6024172079894964,-0.7451572309007539,-0.06568730365715691,-0.7610933709824549,1.273334999157914,0.09926639002680764,-1.0294098945149261,0,1,0
71,M14930,M,298.9,309.0,1924,22.6,193,0,0,0,0,0,0,10.100000000000023,43482.4,None,-0.5524211743618752,-0.677756345295187,2.14878604081947,-1.7441965098925065,1.3361777238877892,0.09926639002686442,-1.617327528994088,0,0,1
75,L47254,L,298.9,309.0,1601,32.3,202,0,0,0,0,0,0,10.100000000000023,51712.299999999996,None,-0.5524211743618752,-0.677756345295187,0.34708606533848635,-0.7711250356652106,1.4775738545300083,0.09926639002686442,-0.809887548351932,0,1,0
76,L47255,L,298.8,308.9,1379,46.7,204,0,0,0,0,0,0,10.099999999999966,64399.3,None,-0.6024172079894964,-0.7451572309007539,-0.8912340416484434,0.6734346786516008,1.508995216894946,0.09926639002680764,0.4348409458469098,0,1,0
80,L47259,L,298.8,308.9,1402,37.9,2,0,0,0,0,0,0,10.099999999999966,53135.799999999996,None,-0.6024172079894964,-0.7451572309007539,-0.7629396161497976,-0.20935181343089515,-1.6645623819637518,0.09926639002680764,-0.6702271864466707,0,1,0
86,M14945,M,299.0,309.0,1804,26.8,17,0,0,0,0,0,0,10.0,48347.200000000004,None,-0.5024251407342256,-0.677756345295187,1.4794238208265347,-1.32286659321677,-1.42890216422672,-0.0006293431188168923,-1.1400393459264972,0,0,1
88,L47267,L,299.0,309.0,1544,31.8,25,0,0,0,0,0,0,10.0,49099.200000000004,None,-0.5024251407342256,-0.677756345295187,0.029139010841842207,-0.8212833590789884,-1.3032167147669695,-0.0006293431188168923,-1.066260215506577,0,1,0
94,L47273,L,299.1,309.0,1450,43.0,40,0,0,0,0,0,0,9.899999999999977,62350.0,None,-0.452429107106576,-0.677756345295187,-0.49519472815262355,0.3022630853896422,-1.0675564970299374,-0.1005250762644982,0.23378300439804967,0,1,0
99,L47278,L,298.9,308.8,1529,32.7,53,0,0,0,0,0,0,9.900000000000034,49998.3,None,-0.5524211743618752,-0.8125581165062826,-0.05453126665727467,-0.7309983769341876,-0.863317641657843,-0.10052507626444142,-0.9780490238037176,0,1,0
105,L47284,L,298.8,308.7,1450,43.4,66,0,0,0,0,0,0,9.899999999999977,62930.0,None,-0.6024172079894964,-0.8799590021118496,-0.49519472815262355,0.3423897441206646,-0.6590787862857486,-0.1005250762644982,0.2906871209453286,0,1,0
106,L47285,L,298.8,308.7,1591,31.1,68,0,0,0,0,0,0,9.899999999999977,49480.100000000006,None,-0.6024172079894964,-0.8799590021118496,0.29130588033907506,-0.8915050118582778,-0.627657423920811,-0.1005250762644982,-1.028889908622338,0,1,0
112,H29525,H,298.7,308.6,1499,43.5,84,0,0,0,0,0,0,9.900000000000034,65206.5,None,-0.652413241617146,-0.9473598877173782,-0.22187182165550842,0.3524214088034203,-0.37628652500131016,-0.10052507626444142,0.5140357783933984,1,0,0
118,L47297,L,298.8,308.6,1599,33.0,101,0,0,0,0,0,0,9.800000000000011,52767.0,None,-0.6024172079894964,-0.9473598877173782,0.3359300283386041,-0.7009033828859209,-0.10920494489934053,-0.20042080941012275,-0.706410355727078,0,1,0
120,L47299,L,298.7,308.5,1467,40.7,106,0,0,0,0,0,0,9.800000000000011,59706.9,None,-0.652413241617146,-1.0147607733229451,-0.4003684136536244,0.07153479768626296,-0.03065153898699653,-0.20042080941012275,-0.025532979129731143,0,1,0
123,L47302,L,299.0,308.8,1310,50.7,112,0,0,0,0,0,0,9.800000000000011,66417.0,None,-0.5024251407342256,-0.8125581165062826,-1.276117318144381,1.074701265961826,0.06361254810781627,-0.20042080941012275,0.6327985940494004,0,1,0
130,L47309,L,298.9,308.5,1559,34.3,126,0,0,0,0,0,0,9.600000000000023,53473.7,None,-0.5524211743618752,-1.0147607733229451,0.11280928834095907,-0.570491742010098,0.2835620846623795,-0.4002122757014286,-0.637075633030592,0,1,0
133,M14992,M,298.7,308.4,1441,43.2,132,0,0,0,0,0,0,9.699999999999989,62251.200000000004,None,-0.652413241617146,-1.0821616589285121,-0.5453968946520936,0.3223264147551537,0.3778261717571923,-0.30031654255580403,0.22408968247585845,0,0,1
134,M14993,M,298.7,308.4,1430,49.6,135,0,0,0,0,0,0,9.699999999999989,70928.0,None,-0.652413241617146,-1.0821616589285121,-0.606755098151446,0.964352954451514,0.4249582153045987,-0.30031654255580403,1.0753752660231508,0,0,1
141,L47320,L,298.8,308.6,1511,36.1,157,0,0,0,0,0,0,9.800000000000011,54547.1,None,-0.6024172079894964,-0.9473598877173782,-0.15493559965621492,-0.38992177772049624,0.7705932013189124,-0.20042080941012275,-0.5317637731998174,0,1,0
148,L47327,L,298.4,308.4,1515,40.1,179,0,0,0,0,0,0,10.0,60751.5,None,-0.8024013425000663,-1.0821616589285121,-0.13262352565645041,0.011344809589729025,1.116228187333226,-0.0006293431188168923,0.0769532969828335,0,1,0
150,L47329,L,298.4,308.3,1473,39.9,184,0,0,0,0,0,0,9.900000000000034,58772.7,None,-0.8024013425000663,-1.149562544534041,-0.36690030265397766,-0.008718519775782523,1.19478159324557,-0.10052507626444142,-0.11718785098915913,0,1,0
152,M15011,M,298.4,308.2,1463,37.6,188,0,0,0,0,0,0,9.800000000000011,55008.8,None,-0.8024013425000663,-1.216963430139608,-0.4226804876533889,-0.23944680747916175,1.2576243179754452,-0.20042080941012275,-0.4864661342172675,0,0,1
155,L47334,L,298.4,308.2,1528,36.2,196,0,0,0,0,0,0,9.800000000000011,55313.600000000006,None,-0.8024013425000663,-1.216963430139608,-0.060109285157215794,-0.37989011303774045,1.3833097674351955,-0.20042080941012275,-0.4565620398662144,0,1,0
161,L47340,L,298.4,308.2,1282,60.7,216,1,0,0,0,1,0,9.800000000000011,77817.40000000001,OSF,-0.8024013425000663,-1.216963430139608,-1.4323018361427324,2.077867734237389,1.6975233910845717,-0.20042080941012275,1.7512980600590542,0,1,0
164,M15023,M,298.4,308.2,1468,43.8,2,0,0,0,0,0,0,9.800000000000011,64298.399999999994,None,-0.8024013425000663,-1.216963430139608,-0.3947903951536833,0.382516402851687,-1.6645623819637518,-0.20042080941012275,0.42494159177859786,0,0,1
166,L47345,L,298.5,308.4,1733,26.0,8,0,0,0,0,0,0,9.899999999999977,45058.0,None,-0.7524053088724167,-1.0821616589285121,1.083384507330715,-1.403119910678815,-1.570298294868939,-0.1005250762644982,-1.462744553077032,0,1,0
167,H29580,H,298.4,308.2,1612,32.6,10,0,0,0,0,0,0,9.800000000000011,52551.200000000004,None,-0.8024013425000663,-1.216963430139608,0.4084442688378387,-0.7410300416169433,-1.5388769325040015,-0.20042080941012275,-0.7275826115044961,1,0,0
168,H29581,H,298.4,308.3,1458,42.9,15,0,0,0,0,0,0,9.900000000000034,62548.2,None,-0.8024013425000663,-1.149562544534041,-0.45057058015309454,0.2922314207068864,-1.4603235265916574,-0.10052507626444142,0.25322851456989537,1,0,0
172,L47351,L,298.2,308.1,1462,50.8,27,0,0,0,0,0,0,9.900000000000034,74269.59999999999,None,-0.9023934097553371,-1.2843643157451365,-0.42825850615333005,1.0847329306445812,-1.2717953524020318,-0.10052507626444142,1.4032214657720936,0,1,0
174,M15033,M,298.2,308.0,1591,33.7,32,0,0,0,0,0,0,9.800000000000011,53616.700000000004,None,-0.9023934097553371,-1.3517652013507035,0.29130588033907506,-0.6306817301066312,-1.1932419464896877,-0.20042080941012275,-0.6230458249853139,0,0,1
180,L47359,L,298.2,308.3,1304,49.8,45,0,0,0,0,0,0,10.100000000000023,64939.2,None,-0.9023934097553371,-1.149562544534041,-1.3095854291440279,0.9844162838170248,-0.9890030911175934,0.09926639002686442,0.4878108295087642,0,1,0
200,L47379,L,298.4,308.6,1433,47.1,101,0,0,0,0,0,0,10.200000000000045,67494.3,None,-0.8024013425000663,-0.9473598877173782,-0.5900210426516227,0.7135613373826232,-0.10920494489934053,0.19916212317254572,0.7384930850086827,0,1,0
202,L47381,L,298.3,308.5,1575,41.2,105,0,0,0,0,0,0,10.199999999999989,64890.00000000001,None,-0.8523973761276875,-1.0147607733229451,0.20205758434001708,0.12169312110004112,-0.046362220169465326,0.19916212317248896,0.4829837906568236,0,1,0
203,M15062,M,298.4,308.5,1636,35.7,107,0,0,0,0,0,0,10.100000000000023,58405.200000000004,None,-0.8024013425000663,-1.0147607733229451,0.5423167128364257,-0.43004843645151863,-0.014940857804527726,0.09926639002686442,-0.1532434765600636,0,0,1
207,L47386,L,298.5,308.7,1609,35.3,117,0,0,0,0,0,0,10.199999999999989,56797.7,None,-0.7524053088724167,-0.8799590021118496,0.3917102133380153,-0.4701750951825417,0.1421659540201603,0.19916212317248896,-0.310956178887221,0,1,0
213,H29626,H,298.4,308.7,1344,52.9,130,0,0,0,0,0,0,10.300000000000011,71097.59999999999,None,-0.8024013425000663,-0.8799590021118496,-1.0864646891463827,1.2953978889824496,0.3464048093922547,0.2990578563181703,1.0920148145859405,1,0,0
222,H29635,H,298.4,308.5,1827,24.3,153,0,0,0,0,0,0,10.100000000000023,44396.1,None,-0.8024013425000663,-1.0147607733229451,1.6077182463251805,-1.5736582102856609,0.7077504765890371,0.09926639002686442,-1.5276839233229698,1,0,0
230,L47409,L,298.3,308.5,1538,32.2,173,0,0,0,0,0,0,10.199999999999989,49523.600000000006,None,-0.8523973761276875,-1.0147607733229451,-0.004329100157804543,-0.7811567003479657,1.0219641002384132,0.19916212317248896,-1.024622099881292,0,1,0
235,L47414,L,298.2,308.4,1478,42.9,183,0,0,0,0,0,0,10.199999999999989,63406.2,None,-0.9023934097553371,-1.0821616589285121,-0.339010210154272,0.2922314207068864,1.179070912063101,0.19916212317248896,0.33740736284155975,0,1,0
240,L47419,L,298.0,308.2,1611,30.6,195,0,0,0,0,0,0,10.199999999999989,49296.600000000006,None,-1.0023854770106078,-1.216963430139608,0.4028662503378976,-0.9416633352720559,1.3675990862527267,0.19916212317248896,-1.0468931937713477,0,1,0
250,L47429,L,298.0,308.3,1405,56.2,218,1,0,0,0,1,0,10.300000000000011,78961.0,OSF,-1.0023854770106078,-1.149562544534041,-0.7462055606499741,1.6264428235133859,1.7289447534495093,0.2990578563181703,1.8634972802029641,0,1,0
253,L47432,L,298.0,308.2,1620,35.8,5,0,0,0,0,0,0,10.199999999999989,57995.99999999999,None,-1.0023854770106078,-1.216963430139608,0.4530684168373677,-0.42001677176876356,-1.6174303384163455,0.19916212317248896,-0.19339031188962774,0,1,0
254,L47433,L,298.0,308.2,1357,48.2,7,0,0,0,0,0,0,10.199999999999989,65407.4,None,-1.0023854770106078,-1.216963430139608,-1.0139504486471482,0.8239096488929353,-1.5860089760514078,0.19916212317248896,0.5337461870388267,0,1,0
256,L47435,L,298.0,308.2,1489,40.4,11,0,0,0,0,0,0,10.199999999999989,60155.6,None,-1.0023854770106078,-1.216963430139608,-0.2776520066549197,0.04143980363799563,-1.5231662513215327,0.19916212317248896,0.018489222757792807,0,1,0
268,L47447,L,297.9,308.0,1954,21.1,42,0,0,0,0,0,0,10.100000000000023,41229.4,None,-1.0523815106382575,-1.3517652013507035,2.3161265958177033,-1.894671480133841,-1.0361351346649998,0.09926639002686442,-1.8383705886165354,0,1,0
277,M15136,M,298.0,307.9,1750,26.6,67,0,0,0,0,0,0,9.899999999999977,46550.0,None,-1.0023854770106078,-1.4191660869562706,1.178210821829714,-1.3429299225822813,-0.6433681051032798,-0.1005250762644982,-1.3163636187864454,0,0,1
283,M15142,M,298.1,308.1,1390,49.8,85,0,0,0,0,0,0,10.0,69222.0,None,-0.9523894433829583,-1.2843643157451365,-0.829875838149091,0.9844162838170248,-0.36057584381884134,-0.0006293431188168923,0.9079986749375338,0,0,1
286,L47465,L,298.2,308.3,1568,36.0,92,0,0,0,0,0,0,10.100000000000023,56448.0,None,-0.9023934097553371,-1.149562544534041,0.1630114548404292,-0.399953442403252,-0.25060107554155975,0.09926639002686442,-0.34526543674339905,0,1,0
302,L47481,L,297.7,308.4,1740,27.1,136,0,0,0,0,0,0,10.699999999999989,47154.0,None,-1.1523735778935282,-1.0821616589285121,1.1224306368303028,-1.2927715991685031,0.44066889648706753,0.698640788900782,-1.2571048491406585,0,1,0
311,H29724,H,298.0,308.6,1526,41.8,160,0,0,0,0,0,0,10.600000000000023,63786.799999999996,None,-1.0023854770106078,-0.9473598877173782,-0.07126532215709803,0.18188310919657433,0.8177252448663187,0.5987450557551575,0.3747482365620671,1,0,0
312,M15171,M,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,10.600000000000023,64077.3,None,-1.0023854770106078,-0.9473598877173782,-0.4784606726528002,0.4126113968999543,0.8962786507786628,0.5987450557551575,0.40324935010859286,0,0,1
315,M15174,M,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,10.600000000000023,68900.0,None,-1.0523815106382575,-1.0147607733229451,-1.3318975031437923,1.3054295536652054,1.0062534190559445,0.5987450557551575,0.8764070791992169,0,0,1
317,L47496,L,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,10.599999999999966,56904.8,None,-1.1023775442658785,-1.0821616589285121,0.9774021558318334,-0.6808400535204094,1.0848068249682883,0.5987450557551006,-0.30044853943512806,0,1,0
318,L47497,L,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,10.599999999999966,47854.0,None,-1.1023775442658785,-1.0821616589285121,0.8156396193335408,-1.16235995829268,1.116228187333226,0.5987450557551006,-1.188427467100839,0,1,0
325,M15184,M,297.8,308.5,1488,41.9,196,0,0,0,0,0,0,10.699999999999989,62347.2,None,-1.1023775442658785,-1.0147607733229451,-0.2832300251548608,0.1919147738793301,1.3833097674351955,0.698640788900782,0.2335082948698901,0,0,1
328,L47507,L,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,10.800000000000011,77849.1,OSF,-1.1523735778935282,-1.0147607733229451,-0.9247021526480902,1.676601146927164,1.4932845357124773,0.7985365220464633,1.75440816436,0,1,0
334,L47513,L,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,10.699999999999989,51551.1,None,-1.252365645148799,-1.216963430139608,0.6036749163357781,-0.8714416824927665,-1.648851700781283,0.698640788900782,-0.8257029683302444,0,1,0
338,L47517,L,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,10.699999999999989,48253.4,None,-1.2023696115211493,-1.149562544534041,1.133586673830185,-1.2325816110719694,-1.491744888956595,0.698640788900782,-1.1492421151198333,0,1,0
342,M15201,M,297.4,308.2,1530,32.6,22,0,0,0,0,0,0,10.800000000000011,49878.0,None,-1.3023616787764485,-1.216963430139608,-0.04895324815733354,-0.7410300416169433,-1.3503487583143758,0.7985365220464633,-0.9898517224599898,0,0,1
354,H29767,H,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,10.800000000000011,50220.0,None,-1.252365645148799,-1.149562544534041,0.7542814158341884,-1.0018533233685898,-0.8476069604753742,0.7985365220464633,-0.9562979158062495,1,0,0
362,L47541,L,297.5,308.3,1596,36.8,77,0,0,0,0,0,0,10.800000000000011,58732.799999999996,None,-1.252365645148799,-1.149562544534041,0.3191959728387807,-0.31970012494120725,-0.48626129327859174,0.7985365220464633,-0.12110246176542896,0,1,0
372,L47551,L,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,10.899999999999977,61112.4,None,-1.252365645148799,-1.0821616589285121,0.3638201208383097,-0.1892884840653836,-0.03065153898699653,0.8984322551920878,0.1123613929516491,0,1,0
375,L47554,L,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,10.900000000000034,61533.0,None,-1.3023616787764485,-1.149562544534041,-0.6011770796515049,0.3022630853896422,0.07932322929028508,0.8984322551921445,0.1536266885030033,0,1,0
378,M15237,M,297.4,308.2,1424,53.9,120,0,0,0,0,0,0,10.800000000000011,76753.59999999999,None,-1.3023616787764485,-1.216963430139608,-0.6402232091510928,1.3957145358100058,0.18929799756756668,0.7985365220464633,1.6469280614676813,0,0,1
382,L47561,L,297.5,308.5,1546,40.4,129,0,0,0,0,0,0,11.0,62458.399999999994,None,-1.252365645148799,-1.0147607733229451,0.040295047841724455,0.04143980363799563,0.3306941282097859,0.9983279883377691,0.24441818755964398,0,1,0
383,L47562,L,297.5,308.5,1335,48.0,131,0,0,0,0,0,0,11.0,64080.0,None,-1.252365645148799,-1.0147607733229451,-1.1366668556458528,0.8038463195274238,0.36211549057472353,0.9983279883377691,0.4035142485821748,0,1,0
385,L47564,L,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,11.0,45881.6,None,-1.252365645148799,-1.0147607733229451,0.9662461188319512,-1.32286659321677,0.44066889648706753,0.9983279883377691,-1.381940707579896,0,1,0
392,L47571,L,297.6,308.6,1491,38.1,152,0,0,0,0,0,0,11.0,56807.1,None,-1.2023696115211493,-0.9473598877173782,-0.2664959696550374,-0.1892884840653836,0.6920397954065683,0.9983279883377691,-0.31003393975697185,0,1,0
400,L47579,L,297.4,308.4,1392,49.7,174,0,0,0,0,0,0,11.0,69182.40000000001,None,-1.3023616787764485,-1.0821616589285121,-0.8187198011492087,0.9743846191342698,1.037674781420882,0.9983279883377691,0.9041134973249964,0,1,0
407,L47586,L,297.4,308.6,1439,51.9,188,0,0,0,0,0,0,11.200000000000045,74684.09999999999,None,-1.3023616787764485,-0.9473598877173782,-0.556552931651976,1.1950812421548933,1.2576243179754452,1.1981194546291318,1.4438882869942438,0,1,0
410,L47589,L,297.4,308.6,1459,41.3,196,0,0,0,0,0,0,11.200000000000045,60256.7,None,-1.3023616787764485,-0.9473598877173782,-0.44499256165315343,0.13172478578279617,1.3833097674351955,1.1981194546291318,0.02840819893525801,0,1,0
412,L47591,L,297.5,308.7,1429,44.3,201,0,0,0,0,0,0,11.199999999999989,63304.7,None,-1.252365645148799,-0.8799590021118496,-0.6123331166513871,0.4326747262654651,1.4618631733475396,1.198119454629075,0.32744914244578593,0,1,0
414,L47593,L,297.4,308.4,1573,34.5,205,0,0,0,0,0,0,11.0,54268.5,None,-1.3023616787764485,-1.0821616589285121,0.19090154734013484,-0.5504284126445864,1.5247058980774149,0.9983279883377691,-0.5590973712516654,0,1,0
415,L47594,L,297.4,308.4,1588,32.5,207,0,0,0,0,0,0,11.0,51610.0,None,-1.3023616787764485,-1.0821616589285121,0.2745718248392517,-0.7510617062996991,1.5561272604423524,0.9983279883377691,-0.8199242571843223,0,1,0
417,L47596,L,297.4,308.5,1495,37.8,211,0,0,0,0,0,0,11.100000000000023,56510.99999999999,None,-1.3023616787764485,-1.0147607733229451,-0.2441838956552729,-0.21938347811365091,1.6189699851722277,1.0982237214834505,-0.33908447235981604,0,1,0
418,L47597,L,297.4,308.4,1394,50.1,213,0,0,0,0,0,0,11.0,69839.40000000001,None,-1.3023616787764485,-1.0821616589285121,-0.8075637641493265,1.014511277865292,1.6503913475371652,0.9983279883377691,0.9685721258966554,0,1,0
419,L47598,L,297.4,308.4,2151,17.7,0,0,0,0,0,0,0,11.0,38072.7,None,-1.3023616787764485,-1.0821616589285121,3.414996240306105,-2.2357480793475326,-1.6959837443286896,0.9983279883377691,-2.14807614845239,0,1,0
423,L47602,L,297.3,308.3,1333,55.2,11,0,0,0,0,0,0,11.0,73581.6,None,-1.3523577124040698,-1.149562544534041,-1.1478228926457352,1.5261261766858294,-1.5231662513215327,0.9983279883377691,1.3357214102815296,0,1,0
428,M15287,M,297.5,308.5,1496,42.2,22,0,0,0,0,0,0,11.0,63131.200000000004,None,-1.252365645148799,-1.0147607733229451,-0.2386058771553318,0.2220097679275974,-1.3503487583143758,0.9983279883377691,0.31042696275448856,0,0,1
429,M15288,M,297.6,308.6,1595,36.9,25,0,0,0,0,0,0,11.0,58855.5,None,-1.2023696115211493,-0.9473598877173782,0.3136179543388396,-0.30966846025845146,-1.3032167147669695,0.9983279883377691,-0.10906429779930592,0,0,1
445,L47624,L,297.4,308.4,1582,37.2,68,0,0,0,0,0,0,11.0,58850.4,None,-1.3023616787764485,-1.0821616589285121,0.24110371383960497,-0.27957346621018414,-0.627657423920811,0.9983279883377691,-0.10956466158273874,0,1,0
450,L47629,L,297.6,308.7,1622,37.9,79,0,0,0,0,0,0,11.099999999999966,61473.799999999996,None,-1.2023696115211493,-0.8799590021118496,0.46422445383725,-0.20935181343089515,-0.45483993091365416,1.0982237214833936,0.14781854419334958,0,1,0
460,L47639,L,297.4,308.6,1476,42.3,107,0,0,0,0,0,0,11.200000000000045,62434.799999999996,None,-1.3023616787764485,-0.9473598877173782,-0.3501662471541543,0.23204143261035248,-0.014940857804527726,1.1981194546291318,0.2421027786794445,0,1,0
468,L47647,L,297.2,308.5,2182,16.5,127,0,0,0,0,0,0,11.300000000000011,36003.0,None,-1.4023537460317193,-1.0147607733229451,3.58791481380428,-2.3561280555406,0.2992727658448483,1.2980151877747563,-2.3511355450349813,0,1,0
469,L47648,L,297.3,308.7,1619,31.6,129,0,0,0,0,0,0,11.399999999999977,51160.4,None,-1.3523577124040698,-0.8799590021118496,0.4474903983374266,-0.8413466884444997,0.3306941282097859,1.3979109209203808,-0.8640347585630405,0,1,0
477,L47656,L,297.4,309.0,1570,37.9,154,0,0,0,0,0,0,11.600000000000023,59503.0,None,-1.3023616787764485,-0.677756345295187,0.17416749184031147,-0.20935181343089515,0.723461157771506,1.5977023872117435,-0.04553771941247296,0,1,0
487,M15346,M,297.4,309.1,1582,35.9,180,0,0,0,0,0,0,11.700000000000045,56793.799999999996,None,-1.3023616787764485,-0.61035545968962,0.24110371383960497,-0.40998510708600777,1.1319388685156948,1.6975981203574249,-0.3113388100157287,0,0,1
494,L47673,L,297.5,309.3,1470,38.8,197,0,0,0,0,0,0,11.800000000000011,57035.99999999999,None,-1.252365645148799,-0.47555368847852436,-0.38363435815380104,-0.1190668312860946,1.3990204486176645,1.7974938535030494,-0.2875764358299515,0,1,0
501,M15360,M,297.5,309.2,1804,27.4,215,0,0,0,0,0,0,11.699999999999989,49429.6,None,-1.252365645148799,-0.5429545740840913,1.4794238208265347,-1.2626766051202365,1.6818127099021027,1.697598120357368,-1.0338444911837827,0,0,1
506,L47685,L,297.6,309.3,1610,35.0,6,0,0,0,0,0,0,11.699999999999989,56350.0,None,-1.2023696115211493,-0.47555368847852436,0.3972882318379565,-0.5002700892308083,-1.6017196572338768,1.697598120357368,-0.3548802702289738,0,1,0
524,L47703,L,297.4,309.4,1401,45.9,49,0,0,0,0,0,0,12.0,64305.9,None,-1.3023616787764485,-0.4081528028729957,-0.7685176346497387,0.5931813611895553,-0.9261603663877183,1.9972853197943552,0.4256774208718823,0,1,0
525,L47704,L,297.4,309.4,1620,35.4,51,0,0,0,0,0,0,12.0,57348.0,None,-1.3023616787764485,-0.4081528028729957,0.4530684168373677,-0.46014343049978595,-0.8947390040227806,1.9972853197943552,-0.25696594554934554,0,1,0
532,L47711,L,297.6,309.5,1549,34.9,68,0,0,0,0,0,0,11.899999999999977,54060.1,None,-1.2023696115211493,-0.3407519172674287,0.05702910334154783,-0.5103017539135641,-0.627657423920811,1.8973895866486739,-0.5795436089903774,0,1,0
534,L47713,L,297.5,309.3,1675,29.8,72,0,0,0,0,0,0,11.800000000000011,49915.0,None,-1.252365645148799,-0.47555368847852436,0.7598594343341296,-1.021916652734101,-0.5648146991909357,1.7974938535030494,-0.9862216322664564,0,1,0
538,H29951,H,297.4,309.3,1516,43.0,83,0,0,0,0,0,0,11.900000000000034,65188.0,None,-1.3023616787764485,-0.47555368847852436,-0.12704550715650928,0.3022630853896422,-0.391997206183779,1.8973895866487307,0.5122207332966318,1,0,0
557,L47736,L,297.5,309.4,1357,50.1,137,0,0,0,0,0,0,11.899999999999977,67985.7,None,-1.252365645148799,-0.4081528028729957,-1.0139504486471482,1.014511277865292,0.4563795776695363,1.8973895866486739,0.7867046072006354,0,1,0
558,M15417,M,297.5,309.4,1433,48.3,139,0,0,0,0,0,0,11.899999999999977,69213.9,None,-1.252365645148799,-0.4081528028729957,-0.5900210426516227,0.8339413135756903,0.48780094003447394,1.8973895866486739,0.9072039795167868,0,0,1
